obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
12_class-761,3,3,0,0,0.5806499123573303,0.5806499123573303,0.5814631581306458,0.5835027694702148,0.00015461444854736328,0.00015461444854736328
