obj_name,iteration,miou,selected,support_query,decoder_confidence,temporal_stability,foreground_background_separation
0_class-760,0,0.9803687334060669,0,0.9968949556350708,1.0056179761886597,1.0,0.9820399880409241
0_class-760,1,0.980412483215332,0,0.996940016746521,1.0039987564086914,0.9983237364043506,0.9807083606719971
0_class-760,2,0.9804059267044067,1,0.9968990087509155,1.0071492195129395,0.9983496027532208,0.9827842116355896
0_class-760,3,0.9804656505584717,0,0.9968914985656738,1.0061988830566406,0.9990145891988739,0.9825078845024109
0_class-760,4,0.98048335313797,0,0.9969010949134827,1.0049735307693481,0.999104,0.9810062646865845
0_class-760,5,0.9804856181144714,0,0.996855616569519,1.00618577003479,0.9989251302000025,0.982501208782196
1_class-760,0,0.9707309007644653,0,0.9796753525733948,1.0005570650100708,1.0,0.9842449426651001
1_class-760,1,0.9707671403884888,0,0.9795928597450256,1.00041663646698,0.9991300419922038,0.9835557341575623
1_class-760,2,0.9703292846679688,1,0.9795466661453247,1.0015666484832764,0.9984606117395087,0.9844824075698853
1_class-760,3,0.970808744430542,0,0.9794589281082153,1.0009952783584595,0.9989623430962343,0.9844323992729187
1_class-760,4,0.970291018486023,0,0.9796957969665527,1.0008127689361572,0.9986775365351457,0.9830479621887207
1_class-760,5,0.9703096151351929,0,0.9794517159461975,1.0004726648330688,0.9989115509561606,0.984211802482605
2_class-760,0,0.9781351089477539,0,0.9971303343772888,0.9951872825622559,1.0,0.9782199859619141
2_class-760,1,0.6652793288230896,0,0.9968771934509277,0.9945430755615234,0.4991349243402082,0.9808330535888672
2_class-760,2,0.6651769280433655,0,0.9968366622924805,0.9941422939300537,0.9988726042841037,0.9804522395133972
2_class-760,3,0.9768610000610352,0,0.9970739483833313,1.006085991859436,0.5017637050255218,0.9775948524475098
2_class-760,4,0.976632833480835,1,0.9970027208328247,1.0070475339889526,0.9987408329874083,0.9798765182495117
2_class-760,5,0.9781094193458557,0,0.9971203207969666,0.9942502975463867,0.9915299608758322,0.9752533435821533
3_class-760,0,0.9647308588027954,0,0.982172429561615,1.006773829460144,1.0,0.9889155030250549
3_class-760,1,0.9642473459243774,0,0.982240617275238,1.0088696479797363,0.9986658240292114,0.9892804622650146
3_class-760,2,0.9642150402069092,0,0.9821974635124207,1.00868558883667,0.999315537303217,0.989444375038147
3_class-760,3,0.96363365650177,0,0.9822149872779846,1.0091975927352905,0.9986498097459188,0.9892163872718811
3_class-760,4,0.9639509916305542,0,0.9821962714195251,1.0091252326965332,0.9989830627345092,0.9895560145378113
3_class-760,5,0.9639302492141724,1,0.9821612238883972,1.0092613697052002,0.9992983810141902,0.9896819591522217
4_class-760,0,0.971376359462738,0,0.9850645065307617,0.9980212450027466,1.0,0.97672039270401
4_class-760,1,0.9698212146759033,0,0.9846728444099426,0.9948199987411499,0.9949173185927765,0.9709228277206421
4_class-760,2,0.9708788394927979,0,0.9855014085769653,0.9966286420822144,0.9970446815996247,0.9744214415550232
4_class-760,3,0.9697321653366089,0,0.9849251508712769,0.9935009479522705,0.9969280555295,0.9706159234046936
4_class-760,4,0.9704505801200867,0,0.9852597117424011,0.9963588714599609,0.9978646517739816,0.9737499952316284
4_class-760,5,0.971250593662262,1,0.985035240650177,1.0016000270843506,0.9959038457037193,0.9804684519767761
5_class-760,0,0.9479209184646606,0,0.997063398361206,0.9913610219955444,1.0,0.9656195044517517
5_class-760,1,0.9432240724563599,1,0.997487485408783,0.9918026924133301,0.99104070340332,0.9666799306869507
5_class-760,2,0.9284907579421997,0,0.9959434866905212,0.9869623184204102,0.9659350641739436,0.958148717880249
5_class-760,3,0.961772084236145,0,0.9956350922584534,0.9892867803573608,0.9368894356811225,0.9649514555931091
5_class-760,4,0.9298498034477234,0,0.9962435960769653,0.9884809255599976,0.9390127552143728,0.9580914378166199
5_class-760,5,0.9299426078796387,0,0.994760274887085,0.987930417060852,0.9977557097384595,0.957394003868103
6_class-760,0,0.9389632940292358,1,0.9837170243263245,0.9956698417663574,1.0,0.9819550514221191
6_class-760,1,0.9394623041152954,0,0.9835973381996155,0.996167778968811,0.9985105887828718,0.9809978008270264
6_class-760,2,0.9392569065093994,0,0.9834522604942322,0.9935736656188965,0.9984328207674523,0.9801042675971985
6_class-760,3,0.9450945854187012,0,0.9847394824028015,0.9947446584701538,0.9788432882155719,0.9716667532920837
6_class-760,4,0.9450099468231201,0,0.9835946559906006,0.9968246221542358,0.9976566705722157,0.9726552963256836
6_class-760,5,0.9393607378005981,0,0.9838986992835999,0.994886040687561,0.9806075673995804,0.981873631477356
7_class-760,0,0.8907676339149475,0,0.9847179055213928,0.9904470443725586,1.0,0.9781748652458191
7_class-760,1,0.8797723650932312,0,0.9829778671264648,0.998733639717102,0.975696502667457,0.9814711213111877
7_class-760,2,0.879478931427002,0,0.9819526672363281,0.9999580383300781,0.9985725443723236,0.9823009371757507
7_class-760,3,0.8900439739227295,1,0.985132098197937,0.994864821434021,0.9733333333333334,0.9842497706413269
7_class-760,4,0.8793870210647583,0,0.9819809198379517,1.0007917881011963,0.9730964603434837,0.982833206653595
7_class-760,5,0.8793232440948486,0,0.9814351797103882,1.0014015436172485,0.9984118866248554,0.9823787808418274
8_class-760,0,0.9340115785598755,0,0.9935703277587891,1.0023643970489502,1.0,0.9850518107414246
8_class-760,1,0.7168049812316895,0,0.9914426803588867,0.9637670516967773,0.6044171093094772,0.8610766530036926
8_class-760,2,0.933807373046875,0,0.9936157464981079,1.0026949644088745,0.6046537644031771,0.9847435355186462
8_class-760,3,0.9339417219161987,1,0.9935688972473145,1.0031980276107788,0.9993476113254673,0.9847832322120667
8_class-760,4,0.9339749813079834,0,0.9935401082038879,1.0030701160430908,0.9987882629283025,0.9837018251419067
8_class-760,5,0.9338699579238892,0,0.9937033653259277,1.0026341676712036,0.9986206125226015,0.9845384359359741
9_class-760,0,0.9416310787200928,1,0.9894710183143616,0.9941914081573486,1.0,0.9776228666305542
9_class-760,1,0.9410865306854248,0,0.9894008636474609,0.9911320209503174,0.9870884552565976,0.9731399416923523
9_class-760,2,0.9412294626235962,0,0.9892743825912476,0.9924578666687012,0.98466273491635,0.9761772155761719
9_class-760,3,0.9675940275192261,0,0.9872102737426758,0.9920914173126221,0.9411531799059639,0.9722245335578918
9_class-760,4,0.967219352722168,0,0.98735511302948,0.9921740293502808,0.9979501082805706,0.9724308252334595
9_class-760,5,0.9418869018554688,0,0.9892606735229492,0.9915710687637329,0.9428642015976283,0.9754902124404907
10_class-761,0,0.9755327105522156,0,0.9789829254150391,0.9989540576934814,1.0,0.9808049201965332
10_class-761,1,0.8248196840286255,0,0.9909876585006714,0.9783992767333984,0.7736762328213419,0.9357360005378723
10_class-761,2,0.9755861759185791,1,0.9820718765258789,0.9986613988876343,0.7737126686543029,0.980107843875885
10_class-761,3,0.8238279819488525,0,0.9912653565406799,0.9792071580886841,0.7721572708992249,0.9307708740234375
10_class-761,4,0.9757078886032104,0,0.9812113046646118,1.0010616779327393,0.7729975728155339,0.9800521731376648
10_class-761,5,0.9758657217025757,0,0.9813181161880493,1.0012080669403076,0.9990487948027768,0.980486273765564
11_class-761,0,0.9747414588928223,0,0.9120806455612183,1.003939151763916,1.0,0.9901722073554993
11_class-761,1,0.9747544527053833,0,0.9121723175048828,1.0046309232711792,0.9993581318580554,0.9905381202697754
11_class-761,2,0.9742638468742371,0,0.9119572639465332,1.003248929977417,0.9986241898006604,0.9895597100257874
11_class-761,3,0.9749792218208313,1,0.9121161103248596,1.0058904886245728,0.998166819431714,0.9908053874969482
11_class-761,4,0.9747382402420044,0,0.9123190641403198,1.004268765449524,0.9981066967966531,0.9906982183456421
11_class-761,5,0.9745140671730042,0,0.9119845628738403,1.0046359300613403,0.9987465223638754,0.9895473718643188
12_class-761,0,0.582953929901123,0,0.9937112331390381,0.9748983383178711,1.0,0.9574174880981445
12_class-761,1,0.5816059112548828,1,0.9947377443313599,0.9739348888397217,0.9844033475741792,0.9567782282829285
12_class-761,2,0.5819108486175537,0,0.9931418895721436,0.9764283895492554,0.9827296503557809,0.9578930139541626
12_class-761,3,0.5825291275978088,0,0.9936122894287109,0.9747540950775146,0.9953475483475775,0.9565188884735107
12_class-761,4,0.581507682800293,0,0.9937779903411865,0.9754250049591064,0.9952807445611677,0.9571635723114014
12_class-761,5,0.5829987525939941,0,0.9939364790916443,0.9742076396942139,0.9936544141298944,0.9565025568008423
13_class-761,0,0.9742007255554199,0,0.9954176545143127,1.0016900300979614,1.0,0.9744157791137695
13_class-761,1,0.9745012521743774,0,0.9955366253852844,1.0006632804870605,0.9984924314801342,0.9730158448219299
13_class-761,2,0.9749794006347656,0,0.9957563281059265,0.9998534917831421,0.9983890596135494,0.9751842021942139
13_class-761,3,0.9741867780685425,1,0.9954261183738708,1.0021388530731201,0.9974960821565211,0.9757992625236511
13_class-761,4,0.974262535572052,0,0.9956085085868835,0.9989278316497803,0.9987551612592157,0.9718093276023865
13_class-761,5,0.9743824005126953,0,0.9954145550727844,1.0007898807525635,0.9990184393185164,0.9719727039337158
