obj_name,selector,selected_iter,pre_fallback_iter,fallback_applied,selector_miou,baseline_miou,oracle_miou,support_query_selected,decoder_confidence_selected,temporal_stability_selected,foreground_background_separation_selected
0_class-760,guarded,0,0,False,0.9813274145126343,0.9813274145126343,0.9814784526824951,0.9523358941078186,0.990613579750061,1.0,15.285386085510254
1_class-760,guarded,0,2,True,0.974423885345459,0.974423885345459,0.9757140874862671,0.8846063613891602,0.9202558994293213,1.0,12.235088348388672
2_class-760,guarded,0,4,True,0.905803918838501,0.905803918838501,0.9772538542747498,0.8886186480522156,0.9080840945243835,1.0,12.93427562713623
3_class-760,guarded,0,1,True,0.9654957056045532,0.9654957056045532,0.9654957056045532,0.8408024907112122,0.9251687526702881,1.0,7.026742458343506
4_class-760,guarded,0,4,True,0.9717376828193665,0.9717376828193665,0.9717376828193665,0.9108604192733765,0.9693796634674072,1.0,13.125725746154785
5_class-760,guarded,0,4,True,0.9088302254676819,0.9088302254676819,0.9186780452728271,0.9671125411987305,0.9437004327774048,1.0,15.988960266113281
6_class-760,guarded,0,5,True,0.940143346786499,0.940143346786499,0.9415881633758545,0.9346463680267334,0.9702941179275513,1.0,16.40451431274414
7_class-760,guarded,2,2,False,0.8776462078094482,0.8779630661010742,0.878849446773529,0.9419710040092468,0.9681388139724731,0.9980677884228323,12.418699264526367
8_class-760,guarded,0,3,True,0.9645647406578064,0.9645647406578064,0.9645647406578064,0.9497305750846863,0.9803758859634399,1.0,17.18691635131836
9_class-760,guarded,0,5,True,0.944114625453949,0.944114625453949,0.9465957880020142,0.9769030213356018,0.9679232835769653,1.0,14.09593391418457
10_class-761,guarded,1,1,False,0.9743086099624634,0.9742160439491272,0.9747468829154968,0.9149984121322632,0.9955996870994568,0.9993995676887358,15.518951416015625
11_class-761,guarded,0,3,True,0.9760540723800659,0.9760540723800659,0.9763821363449097,0.8191797733306885,0.9957023859024048,1.0,24.397785186767578
12_class-761,guarded,0,3,True,0.9341206550598145,0.9341206550598145,0.9374163746833801,0.8486449122428894,0.9783300757408142,1.0,9.762754440307617
13_class-761,guarded,5,5,False,0.9712018966674805,0.9714252352714539,0.9719095230102539,0.9826491475105286,0.9749490022659302,0.9979354614850798,16.31396484375
14_class-761,guarded,2,2,False,0.9197050333023071,0.9223639965057373,0.9244493246078491,0.9577739238739014,0.9518961310386658,0.9920659801770082,15.397262573242188
15_class-761,guarded,2,2,False,0.9574148654937744,0.9552655220031738,0.9574148654937744,0.9621310830116272,0.9900234341621399,0.9948676002660578,11.92483139038086
16_class-761,guarded,0,1,True,0.8107621073722839,0.8107621073722839,0.9734572172164917,0.9350852966308594,0.8928705453872681,1.0,13.223453521728516
17_class-761,guarded,0,0,False,0.9710486531257629,0.9710486531257629,0.9710661172866821,0.9515398740768433,0.9890515804290771,1.0,17.006671905517578
18_class-761,guarded,3,3,False,0.9597378969192505,0.9566269516944885,0.9612786769866943,0.9760828018188477,0.9737402200698853,0.9924184862021459,12.021422386169434
19_class-761,guarded,0,3,True,0.9555139541625977,0.9555139541625977,0.9593555927276611,0.9124696850776672,0.9768772125244141,1.0,15.016085624694824
20_class-762,guarded,0,0,False,0.942796528339386,0.942796528339386,0.9505213499069214,0.9357096552848816,0.9825341701507568,1.0,14.064630508422852
21_class-762,guarded,0,0,False,0.9475061893463135,0.9475061893463135,0.9475061893463135,0.9418270587921143,0.9814446568489075,1.0,21.441905975341797
22_class-762,guarded,1,1,False,0.9571546912193298,0.9475554823875427,0.9571546912193298,0.9658327698707581,0.988624632358551,0.9766884496780481,18.061229705810547
23_class-762,guarded,0,5,True,0.9289288520812988,0.9289288520812988,0.9336713552474976,0.9442737698554993,0.9555658102035522,1.0,12.49522590637207
24_class-762,guarded,0,0,False,0.8680666089057922,0.8680666089057922,0.9472885131835938,0.8431214690208435,0.9803715944290161,1.0,16.747034072875977
25_class-762,guarded,0,3,True,0.9131250381469727,0.9131250381469727,0.9295969009399414,0.8527824282646179,0.8873938918113708,1.0,9.411865234375
26_class-762,guarded,3,3,False,0.7277299165725708,0.7272858619689941,0.7284688949584961,0.8971625566482544,0.9835296869277954,0.9971203523333616,14.65829086303711
27_class-762,guarded,0,3,True,0.9380093812942505,0.9380093812942505,0.941881000995636,0.8911582827568054,0.9539227485656738,1.0,13.7360258102417
28_class-762,guarded,0,2,True,0.8937852382659912,0.8937852382659912,0.9329269528388977,0.923048734664917,0.937455415725708,1.0,13.018486022949219
29_class-762,guarded,2,2,False,0.9646850824356079,0.9645769000053406,0.9647115468978882,0.9255900979042053,0.9910700917243958,0.9990907329288834,19.43932342529297
30_class-763,guarded,4,4,False,0.809063196182251,0.7935562133789062,0.8130215406417847,0.9184246063232422,0.945848822593689,0.9588101667309588,17.472122192382812
31_class-763,guarded,2,2,False,0.952897846698761,0.9539375901222229,0.9540545344352722,0.892655611038208,0.9872559309005737,0.9919706808193556,19.14229965209961
32_class-763,guarded,0,2,True,0.9546692371368408,0.9546692371368408,0.9549171328544617,0.9446669816970825,0.9819052219390869,1.0,15.497062683105469
33_class-763,guarded,0,4,True,0.9594113826751709,0.9594113826751709,0.9598968029022217,0.96131831407547,0.9752629995346069,1.0,23.731937408447266
34_class-763,guarded,2,2,False,0.9769902229309082,0.9769296646118164,0.9772174954414368,0.924823522567749,0.9837344288825989,0.9984142530665547,19.195270538330078
35_class-763,guarded,2,2,False,0.8840268850326538,0.12422049045562744,0.945142924785614,0.9116479158401489,0.9649503827095032,0.816056609365738,20.07315444946289
36_class-763,guarded,0,1,True,0.9588723182678223,0.9588723182678223,0.9595147967338562,0.9452205896377563,0.9778521060943604,1.0,21.545490264892578
37_class-763,guarded,0,5,True,0.9284969568252563,0.9284969568252563,0.936633825302124,0.9573962688446045,0.9281337857246399,1.0,10.944618225097656
38_class-763,guarded,2,2,False,0.9318205714225769,0.24035708606243134,0.9318205714225769,0.9368414282798767,0.9555727243423462,1.2873243606825394e-05,20.667680740356445
