seed,method,num_samples,mean_selected_miou,mean_baseline_miou,mean_oracle_miou,gain_over_baseline,non_degradation_rate,oracle_gap_closure,mean_selected_iter,fallback_rate
s42,original_fallback_1of3,2400,0.8837846819394811,0.8561072499362248,0.9185859807157734,0.02767743200325634,0.6204166666666666,0.4429896647695044,2.5316666666666667,0.0
s42,original_fallback_2of3,2400,0.8821841147505135,0.8561072499362248,0.9185859807157734,0.026076864814288725,0.6791666666666667,0.4173718718182504,2.1958333333333333,0.11708333333333333
s42,original_fallback_3of3,2400,0.8713587866831222,0.8561072499362248,0.9185859807157734,0.015251536746897387,0.86125,0.2441076596243811,0.9945833333333334,0.5166666666666667
s43,original_fallback_1of3,2400,0.8867293511261232,0.8582649375118004,0.9194569907147282,0.028464413614322726,0.6379166666666667,0.4651651991464937,2.5233333333333334,0.0
s43,original_fallback_2of3,2400,0.885647748686218,0.8582649375118004,0.9194569907147282,0.027382811174417543,0.6920833333333334,0.4474896615024417,2.202916666666667,0.10291666666666667
s43,original_fallback_3of3,2400,0.8737490902728556,0.8582649375118004,0.9194569907147282,0.015484152761055192,0.8754166666666666,0.25304188943793027,1.0141666666666667,0.49916666666666665
