seed,method,num_samples,mean_selected_miou,mean_baseline_miou,mean_oracle_miou,gain_over_baseline,non_degradation_rate,oracle_gap_closure,mean_selected_iter,fallback_rate
s42,three_equal,2400,0.8791608093271498,0.8561072499362248,0.9185859807157734,0.023053559390925016,0.6391666666666667,0.36898251778301544,2.245416666666667,0.03
s42,weighted_3_1_2,2400,0.8819120812326825,0.8561072499362248,0.9185859807157734,0.02580483129645772,0.665,0.41301785382785855,2.1658333333333335,0.09083333333333334
s42,weighted_support_fg,2400,0.8803284988773521,0.8561072499362248,0.9185859807157734,0.024221248941127316,0.6995833333333333,0.3876719107273504,1.9995833333333333,0.16125
s43,three_equal,2400,0.88390618818327,0.8582649375118004,0.9194569907147282,0.025641250671469606,0.6658333333333334,0.419029094945335,2.296666666666667,0.022083333333333333
s43,weighted_3_1_2,2400,0.8846266135757711,0.8582649375118004,0.9194569907147282,0.026361676063970663,0.6845833333333333,0.43080228042927277,2.214583333333333,0.07625
s43,weighted_support_fg,2400,0.8835236806259491,0.8582649375118004,0.9194569907147282,0.025258743114148663,0.7216666666666667,0.41277815977810906,2.0195833333333333,0.15916666666666668
