obj_name,PRMAGIC_1_best_iter
0_class-0,5
1_class-72,4
2_class-68,4
3_class-76,1
4_class-36,5
5_class-56,5
6_class-48,0
7_class-36,3
8_class-40,2
9_class-4,0
10_class-0,2
11_class-68,2
12_class-40,1
13_class-36,2
14_class-28,2
15_class-72,3
16_class-52,1
17_class-32,5
18_class-72,3
19_class-12,2
20_class-48,4
21_class-60,5
22_class-4,0
23_class-60,2
24_class-32,3
25_class-60,3
26_class-52,2
27_class-24,1
28_class-64,3
29_class-40,2
30_class-40,0
31_class-24,5
32_class-28,0
33_class-16,3
34_class-52,0
35_class-76,5
36_class-76,3
37_class-36,3
38_class-60,1
39_class-48,2
40_class-64,2
41_class-12,4
42_class-36,0
43_class-44,2
44_class-32,1
45_class-56,2
46_class-4,4
47_class-24,1
48_class-64,2
49_class-36,1
50_class-60,3
51_class-16,1
52_class-76,3
53_class-0,4
54_class-52,5
55_class-28,4
56_class-76,4
57_class-60,2
58_class-20,2
59_class-76,5
60_class-56,2
61_class-60,5
62_class-32,3
63_class-36,5
64_class-52,1
65_class-12,5
66_class-24,4
67_class-56,3
68_class-0,1
69_class-36,1
70_class-0,1
71_class-32,1
72_class-72,4
73_class-32,4
74_class-20,5
75_class-24,5
76_class-0,4
77_class-0,1
78_class-44,1
79_class-36,1
80_class-56,4
81_class-52,4
82_class-32,2
83_class-28,2
84_class-44,4
85_class-60,2
86_class-72,2
87_class-56,3
88_class-44,2
89_class-4,2
90_class-20,4
91_class-76,0
92_class-28,3
93_class-64,2
94_class-32,2
95_class-32,0
96_class-48,4
97_class-28,1
98_class-24,3
99_class-48,2
100_class-44,3
101_class-64,3
102_class-40,4
103_class-48,3
104_class-4,4
105_class-4,4
106_class-20,5
107_class-12,3
108_class-28,2
109_class-52,5
110_class-60,2
111_class-56,1
112_class-4,4
113_class-28,5
114_class-52,0
115_class-4,2
116_class-20,0
117_class-0,0
118_class-24,0
119_class-48,1
120_class-8,0
121_class-44,0
122_class-60,3
123_class-72,2
124_class-8,5
125_class-36,4
126_class-44,5
127_class-40,1
128_class-32,2
129_class-0,3
130_class-68,4
131_class-24,1
132_class-44,5
133_class-20,2
134_class-64,5
135_class-60,2
136_class-68,5
137_class-56,0
138_class-56,3
139_class-36,2
140_class-4,4
141_class-60,1
142_class-76,3
143_class-16,2
144_class-60,0
145_class-24,0
146_class-4,0
147_class-36,0
148_class-12,5
149_class-20,1
150_class-60,0
151_class-4,1
152_class-0,3
153_class-36,0
154_class-28,1
155_class-48,5
156_class-48,4
157_class-8,2
158_class-4,3
159_class-76,3
160_class-56,5
161_class-24,0
162_class-64,0
163_class-36,5
164_class-8,1
165_class-36,5
166_class-48,1
167_class-52,3
