obj_name,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5
0_class-0,0.8262361288070679,0.7966077327728271,0.7347134351730347,0.8773959875106812,0.810113251209259,0.8040268421173096
1_class-3,0.827833890914917,0.6974311470985413,0.8987704515457153,0.9004106521606445,0.8614788055419922,0.8343005180358887
2_class-1,0.8466490507125854,0.7005378007888794,0.703563928604126,0.7044529914855957,0.7982003092765808,0.43848615884780884
3_class-4,0.44666987657546997,0.4338859021663666,0.6271055936813354,0.6629555821418762,0.45313215255737305,0.4219417870044708
4_class-3,0.4595213532447815,0.39078080654144287,0.3925265669822693,0.41809725761413574,0.4036453366279602,0.40357521176338196
5_class-4,0.33944568037986755,0.3279082775115967,0.3032642602920532,0.2961956858634949,0.34722352027893066,0.3100324869155884
6_class-1,0.638298511505127,0.5623615384101868,0.5521456599235535,0.5477370619773865,0.5587151646614075,0.5492850542068481
7_class-4,0.3244085907936096,0.27396053075790405,0.26009130477905273,0.23372380435466766,0.2715670168399811,0.27067047357559204
8_class-0,0.9115606546401978,0.8444863557815552,0.8087958097457886,0.8439260721206665,0.8436106443405151,0.8436053395271301
9_class-2,0.998792290687561,0.10777419805526733,0.9149899482727051,0.9157571792602539,0.915819525718689,0.9146909713745117
