obj_name,PRMAGIC_1_best_iter
0_class-1,0
1_class-41,3
2_class-57,1
3_class-77,4
4_class-25,0
5_class-65,3
6_class-33,2
7_class-9,0
8_class-21,0
9_class-69,0
10_class-53,2
11_class-25,3
12_class-57,5
13_class-53,2
14_class-9,2
15_class-1,2
16_class-61,5
17_class-69,0
18_class-77,0
19_class-45,1
20_class-25,1
21_class-1,0
22_class-29,5
23_class-77,2
24_class-17,0
25_class-25,3
26_class-1,5
27_class-21,3
28_class-25,3
29_class-45,5
30_class-49,4
31_class-13,0
32_class-1,1
33_class-29,2
34_class-33,1
35_class-9,1
36_class-33,2
37_class-57,1
38_class-25,5
39_class-37,5
40_class-45,4
41_class-69,2
42_class-65,1
43_class-9,0
44_class-17,3
45_class-5,3
46_class-25,1
47_class-65,5
48_class-57,4
49_class-37,4
50_class-57,1
51_class-5,0
52_class-49,4
53_class-1,1
54_class-77,5
55_class-53,3
56_class-17,2
57_class-13,5
58_class-41,3
59_class-65,5
60_class-5,0
61_class-61,0
62_class-33,5
63_class-57,4
64_class-21,0
65_class-41,5
66_class-65,5
67_class-77,5
68_class-5,2
69_class-25,4
70_class-13,4
71_class-5,2
72_class-13,0
73_class-29,1
74_class-57,3
75_class-53,0
76_class-49,2
77_class-77,0
78_class-41,4
79_class-53,2
80_class-1,4
81_class-53,2
82_class-33,0
83_class-17,4
84_class-61,1
85_class-53,3
86_class-37,1
87_class-13,1
88_class-21,2
89_class-17,0
90_class-21,0
91_class-61,3
92_class-21,5
93_class-69,0
94_class-77,5
95_class-53,2
96_class-17,4
97_class-17,0
98_class-45,3
99_class-37,4
100_class-77,4
101_class-57,4
102_class-65,0
103_class-45,5
104_class-77,2
105_class-21,3
106_class-17,2
107_class-17,0
108_class-1,4
109_class-57,0
110_class-73,0
111_class-73,4
112_class-17,0
113_class-29,3
114_class-41,3
115_class-25,1
116_class-77,2
117_class-53,4
118_class-57,0
119_class-49,0
120_class-13,3
121_class-9,3
122_class-21,0
123_class-45,0
124_class-49,0
125_class-5,0
126_class-25,4
127_class-21,3
128_class-9,4
129_class-57,2
130_class-25,3
131_class-5,5
132_class-33,4
133_class-29,3
134_class-61,4
135_class-33,1
136_class-57,2
137_class-77,3
138_class-13,5
139_class-61,5
140_class-9,3
141_class-65,2
142_class-29,4
143_class-33,1
144_class-61,3
145_class-53,5
146_class-69,3
147_class-17,5
148_class-33,3
149_class-5,1
150_class-53,1
151_class-61,4
152_class-5,2
153_class-13,0
154_class-61,1
155_class-17,5
156_class-13,5
157_class-49,0
158_class-13,4
159_class-21,4
160_class-37,4
161_class-65,4
162_class-73,2
163_class-65,2
164_class-5,5
165_class-53,1
166_class-9,4
167_class-17,3
168_class-45,3
169_class-1,5
170_class-33,0
171_class-73,1
172_class-41,2
173_class-13,5
174_class-65,0
175_class-77,2
176_class-29,5
177_class-17,2
178_class-29,4
179_class-69,5
180_class-65,1
181_class-61,4
182_class-45,0
183_class-69,3
184_class-21,2
185_class-17,5
186_class-37,0
187_class-1,3
188_class-1,3
189_class-57,4
190_class-25,0
191_class-77,4
192_class-33,5
193_class-77,3
194_class-69,5
195_class-57,4
196_class-45,5
197_class-73,2
198_class-29,0
199_class-29,3
200_class-41,5
201_class-21,5
202_class-65,0
203_class-17,0
204_class-5,5
205_class-53,2
206_class-33,0
207_class-61,1
208_class-29,5
209_class-61,3
210_class-57,3
211_class-41,4
212_class-69,0
213_class-33,0
214_class-1,1
215_class-17,3
216_class-33,0
217_class-13,2
218_class-65,4
219_class-53,0
220_class-9,0
221_class-41,5
222_class-17,1
223_class-13,3
224_class-41,2
225_class-53,1
226_class-57,3
227_class-73,1
228_class-17,5
229_class-69,1
230_class-25,3
231_class-9,5
232_class-45,5
233_class-29,5
234_class-57,1
235_class-21,3
236_class-5,0
237_class-37,3
238_class-45,0
239_class-25,4
240_class-57,0
241_class-1,4
242_class-9,0
243_class-21,0
244_class-49,5
245_class-9,1
246_class-69,1
247_class-29,3
248_class-25,3
249_class-21,0
250_class-61,3
251_class-9,3
252_class-25,2
253_class-17,3
254_class-73,4
255_class-33,3
256_class-77,2
257_class-65,1
258_class-49,2
259_class-65,2
260_class-13,3
261_class-61,3
262_class-41,4
263_class-25,2
264_class-21,1
265_class-1,0
266_class-45,4
267_class-61,1
268_class-49,2
269_class-77,5
270_class-33,1
271_class-37,3
272_class-33,5
273_class-69,3
274_class-5,2
275_class-57,5
276_class-25,2
277_class-17,3
