obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
11_class-4,0,0,0,0,0.39533814787864685,0.39533814787864685,0.39533814787864685,0.41295480728149414,0.0,0.0
