obj_name,PRMAGIC_1_best_iter
0_class-0,4
1_class-72,2
2_class-68,2
3_class-76,4
4_class-36,4
5_class-56,5
6_class-48,2
7_class-36,4
8_class-40,3
9_class-4,5
10_class-0,4
11_class-68,4
12_class-40,1
13_class-36,0
14_class-28,1
15_class-72,3
16_class-52,2
17_class-32,4
18_class-72,1
19_class-12,0
20_class-48,2
21_class-60,2
22_class-4,4
23_class-60,3
24_class-32,4
25_class-60,3
26_class-52,5
27_class-24,4
28_class-64,3
29_class-40,4
30_class-40,1
31_class-24,3
32_class-28,0
33_class-16,2
34_class-52,3
35_class-76,0
36_class-76,3
37_class-36,0
38_class-60,1
39_class-48,3
40_class-64,5
41_class-12,3
42_class-36,3
43_class-44,5
44_class-32,2
45_class-56,1
46_class-4,2
47_class-24,1
48_class-64,3
49_class-36,0
50_class-60,4
51_class-16,1
52_class-76,3
53_class-0,4
54_class-52,4
55_class-28,2
56_class-76,0
57_class-60,4
58_class-20,5
59_class-76,4
60_class-56,2
61_class-60,0
62_class-32,5
63_class-36,2
64_class-52,3
65_class-12,2
66_class-24,0
67_class-56,1
68_class-0,4
69_class-36,5
70_class-0,3
71_class-32,5
72_class-72,0
73_class-32,1
74_class-20,4
75_class-24,0
76_class-0,4
77_class-0,1
78_class-44,3
79_class-36,4
80_class-56,1
81_class-52,0
82_class-32,2
83_class-28,1
84_class-44,1
85_class-60,5
86_class-72,3
87_class-56,2
88_class-44,5
89_class-4,4
90_class-20,4
91_class-76,1
92_class-28,0
93_class-64,0
94_class-32,5
95_class-32,3
96_class-48,5
97_class-28,5
98_class-24,2
99_class-48,2
100_class-44,3
101_class-64,2
102_class-40,4
103_class-48,3
104_class-4,4
105_class-4,4
106_class-20,2
107_class-12,3
108_class-28,2
109_class-52,2
110_class-60,5
111_class-56,3
112_class-4,0
113_class-28,4
114_class-52,2
115_class-4,2
116_class-20,2
117_class-0,0
118_class-24,3
119_class-48,3
120_class-8,0
121_class-44,3
122_class-60,1
123_class-72,2
124_class-8,4
125_class-36,1
126_class-44,1
127_class-40,3
128_class-32,1
129_class-0,0
130_class-68,3
131_class-24,0
132_class-44,2
133_class-20,0
134_class-64,5
135_class-60,5
136_class-68,1
137_class-56,1
138_class-56,0
139_class-36,5
140_class-4,2
141_class-60,1
142_class-76,1
143_class-16,0
144_class-60,2
145_class-24,5
146_class-4,2
147_class-36,1
148_class-12,3
149_class-20,2
150_class-60,1
151_class-4,3
152_class-0,0
153_class-36,4
154_class-28,3
155_class-48,3
156_class-48,5
157_class-8,2
158_class-4,1
159_class-76,1
160_class-56,4
161_class-24,4
162_class-64,3
163_class-36,0
164_class-8,5
165_class-36,4
166_class-48,4
167_class-52,1
168_class-68,3
169_class-40,2
170_class-76,2
171_class-0,3
172_class-76,1
173_class-24,1
174_class-72,4
175_class-52,3
176_class-24,2
177_class-16,4
178_class-48,2
179_class-4,3
180_class-0,4
181_class-16,0
182_class-68,5
183_class-36,4
184_class-20,3
185_class-16,5
186_class-72,5
187_class-64,2
188_class-24,4
189_class-76,5
190_class-4,2
191_class-24,0
192_class-4,5
193_class-24,0
194_class-44,3
195_class-36,1
196_class-64,1
197_class-36,2
198_class-48,1
199_class-12,3
200_class-12,5
201_class-36,5
202_class-64,3
203_class-4,4
204_class-44,5
205_class-4,5
206_class-64,5
207_class-52,3
208_class-20,3
209_class-28,2
210_class-48,3
211_class-36,5
212_class-64,0
213_class-52,1
214_class-64,1
215_class-28,3
216_class-40,1
217_class-20,2
218_class-0,2
219_class-24,4
220_class-64,0
221_class-16,0
222_class-40,5
223_class-12,5
224_class-76,2
225_class-24,1
226_class-28,0
227_class-48,1
228_class-20,5
229_class-56,1
230_class-64,5
231_class-72,4
232_class-32,2
233_class-20,5
234_class-0,3
235_class-68,5
236_class-28,5
237_class-0,2
238_class-44,2
239_class-12,5
240_class-56,4
241_class-64,1
242_class-0,5
243_class-48,3
244_class-32,3
245_class-60,5
246_class-4,3
247_class-8,1
248_class-44,1
249_class-8,2
250_class-72,0
251_class-8,1
252_class-56,5
253_class-72,5
254_class-64,1
255_class-20,3
256_class-32,2
257_class-48,4
258_class-68,0
259_class-64,4
260_class-52,2
261_class-8,0
262_class-44,4
263_class-44,4
264_class-68,2
265_class-24,5
266_class-20,5
267_class-12,1
268_class-56,2
269_class-52,4
270_class-4,0
271_class-72,1
272_class-16,1
273_class-40,5
274_class-48,1
275_class-16,1
276_class-20,5
277_class-44,1
278_class-24,0
279_class-60,4
280_class-68,3
281_class-76,0
282_class-56,3
283_class-24,4
284_class-24,5
285_class-64,4
286_class-72,0
287_class-12,5
288_class-0,2
289_class-56,0
290_class-0,3
291_class-52,0
292_class-32,3
293_class-4,3
294_class-24,4
295_class-8,1
296_class-76,5
297_class-32,0
298_class-4,4
299_class-40,2
