obj_name,selector,selected_iter,pre_fallback_iter,fallback_applied,selector_miou,baseline_miou,oracle_miou,support_query_selected,decoder_confidence_selected,temporal_stability_selected,foreground_background_separation_selected
0_class-18,guarded,1,1,False,0.4990793466567993,0.9632887840270996,0.9632887840270996,0.994763970375061,0.997265100479126,0.49614849684390716,0.9729762673377991
1_class-18,guarded,0,0,False,0.9627894163131714,0.9627894163131714,0.9627894163131714,0.9855087995529175,1.0001351833343506,1.0,0.9792497158050537
2_class-16,guarded,0,2,True,0.9696977138519287,0.9696977138519287,0.9696977138519287,0.98968505859375,0.9985743761062622,1.0,0.980035126209259
3_class-19,guarded,1,1,False,0.2557356059551239,0.5919321775436401,0.5919321775436401,0.996383011341095,0.9957345128059387,0.38212276049414656,0.9617252349853516
4_class-17,guarded,0,5,True,0.843715250492096,0.843715250492096,0.9720296859741211,0.9766038656234741,0.9896566867828369,1.0,0.9514323472976685
5_class-19,guarded,5,5,False,0.35856562852859497,0.3997694253921509,0.7771583795547485,0.9842444062232971,1.0048701763153076,0.074717801901193,0.9955116510391235
6_class-18,guarded,0,0,False,0.8876580595970154,0.8876580595970154,0.8876580595970154,0.9254975318908691,1.0010682344436646,1.0,0.9904521703720093
7_class-18,guarded,2,2,False,0.940085768699646,0.6207295656204224,0.940085768699646,0.9967169761657715,0.9966995716094971,0.9905418882978724,0.9887383580207825
8_class-17,guarded,0,0,False,0.3976476490497589,0.3976476490497589,0.3976476490497589,0.9950606822967529,1.0200453996658325,1.0,0.9981139898300171
9_class-16,guarded,0,5,True,0.9972736239433289,0.9972736239433289,0.9972736239433289,0.9897384643554688,1.0134449005126953,1.0,0.9940581321716309
10_class-17,guarded,0,4,True,0.3814558982849121,0.3814558982849121,0.3814558982849121,0.9520483016967773,0.9884259700775146,1.0,0.9700276851654053
11_class-16,guarded,0,0,False,0.9976934194564819,0.9976934194564819,0.9976934194564819,0.9682934284210205,1.008739709854126,1.0,0.9880721569061279
12_class-17,guarded,0,0,False,0.40276944637298584,0.40276944637298584,0.40276944637298584,0.9592818021774292,1.005190134048462,1.0,0.994239091873169
13_class-19,guarded,0,0,False,0.465594619512558,0.465594619512558,0.465594619512558,0.9913614988327026,0.9964592456817627,1.0,0.9914661049842834
14_class-15,guarded,4,4,False,0.6819137334823608,0.57659912109375,0.6975072622299194,0.9840028882026672,0.9560055732727051,0.9040667361835245,0.9617322683334351
15_class-15,guarded,0,5,True,0.4284859597682953,0.4284859597682953,0.4284859597682953,0.9740064740180969,1.0008004903793335,1.0,0.993360161781311
16_class-19,guarded,3,3,False,0.43392840027809143,0.35696664452552795,0.44555118680000305,0.9872519969940186,0.8177860975265503,0.35329992150232475,0.7678906917572021
17_class-17,guarded,1,1,False,0.8702459335327148,0.4936431050300598,0.8702459335327148,0.9898675084114075,0.9371801614761353,0.20403285118901693,0.9374925494194031
18_class-17,guarded,2,2,False,0.976859986782074,0.9890722036361694,0.9890722036361694,0.9947798252105713,1.0112663507461548,0.9991963339147087,0.9955667853355408
19_class-17,guarded,4,4,False,0.7466714382171631,0.772405207157135,0.772405207157135,0.9783754348754883,0.9742587804794312,0.5084972791963165,0.9296920299530029
20_class-16,guarded,0,4,True,0.4167160987854004,0.4167160987854004,0.6983457803726196,0.9450982213020325,0.9602878093719482,1.0,0.9163023233413696
21_class-19,guarded,0,0,False,0.4361301362514496,0.4361301362514496,0.4361301362514496,0.9929429888725281,0.9414384365081787,1.0,0.9243975281715393
22_class-19,guarded,4,4,False,0.4147469103336334,0.33850669860839844,0.4147469103336334,0.9867124557495117,0.8811707496643066,0.021902194840200232,0.8274486064910889
23_class-16,guarded,0,5,True,0.7942543029785156,0.7942543029785156,0.8520954847335815,0.9966458678245544,0.8971642851829529,1.0,0.7957221269607544
24_class-17,guarded,0,4,True,0.9930281639099121,0.9930281639099121,0.9930281639099121,0.9523305296897888,1.0020138025283813,1.0,0.9849441051483154
25_class-19,guarded,0,1,True,0.33246567845344543,0.33246567845344543,0.34537965059280396,0.9765377044677734,1.0070805549621582,1.0,0.9894062876701355
26_class-19,guarded,3,3,False,0.4025680720806122,0.386668860912323,0.4992308020591736,0.9740180373191833,1.0033485889434814,0.9613450379407826,0.9912014007568359
27_class-19,guarded,1,1,False,0.6870148181915283,0.8699211478233337,0.8699211478233337,0.9957507848739624,0.992881178855896,0.6002076227198576,0.9760943651199341
28_class-17,guarded,0,2,True,0.9876213073730469,0.9876213073730469,0.9876213073730469,0.9704799056053162,1.0011712312698364,1.0,0.979115903377533
29_class-15,guarded,0,0,False,0.6855065822601318,0.6855065822601318,0.6912860870361328,0.9750205874443054,0.9517368078231812,1.0,0.9270137548446655
30_class-15,guarded,0,3,True,0.7408480644226074,0.7408480644226074,0.7408480644226074,0.9968184232711792,0.942190408706665,1.0,0.8100027441978455
31_class-17,guarded,5,5,False,0.25731101632118225,0.3210386335849762,0.3210386335849762,0.991133451461792,1.0084093809127808,0.9985593641331346,0.9892085790634155
32_class-17,guarded,0,5,True,0.14453302323818207,0.14453302323818207,0.14453302323818207,0.9600275754928589,0.9969809055328369,1.0,0.9596572518348694
33_class-18,guarded,5,5,False,0.7294391393661499,0.8376330137252808,0.8376330137252808,0.9864117503166199,0.974867582321167,0.8432998948400742,0.9410732984542847
34_class-16,guarded,0,1,True,0.9770869612693787,0.9770869612693787,0.9770869612693787,0.9823015332221985,0.9913352727890015,1.0,0.9655581116676331
