obj_name,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5
0_class-18,0.9632887840270996,0.4990793466567993,0.9069321155548096,0.5054662823677063,0.9035717248916626,0.5056908130645752
1_class-18,0.9627894163131714,0.94281005859375,0.9511340856552124,0.9439646005630493,0.9512989521026611,0.9416365027427673
2_class-16,0.9696977138519287,0.91146320104599,0.9113245606422424,0.9112598896026611,0.9122720956802368,0.9113126993179321
3_class-19,0.5919321775436401,0.2557356059551239,0.5916810631752014,0.5864081978797913,0.5843727588653564,0.26042500138282776
4_class-17,0.843715250492096,0.9720296859741211,0.7466604709625244,0.969436764717102,0.971760630607605,0.9719975590705872
5_class-19,0.3997694253921509,0.35856935381889343,0.3426002264022827,0.7771583795547485,0.44933629035949707,0.35856562852859497
6_class-18,0.8876580595970154,0.8583129644393921,0.8585407733917236,0.8597010970115662,0.8577888607978821,0.667229413986206
7_class-18,0.6207295656204224,0.9358657598495483,0.940085768699646,0.939100444316864,0.9371185302734375,0.5943856239318848
8_class-17,0.3976476490497589,0.3835009038448334,0.38350462913513184,0.38369470834732056,0.38384750485420227,0.38357171416282654
9_class-16,0.9972736239433289,0.9681204557418823,0.9681915044784546,0.96807461977005,0.9680947065353394,0.9680439233779907
10_class-17,0.3814558982849121,0.3211091160774231,0.33022791147232056,0.3696632385253906,0.3697970509529114,0.32106679677963257
11_class-16,0.9976934194564819,0.9358307123184204,0.9361578226089478,0.9359287023544312,0.9360417723655701,0.9360191822052002
12_class-17,0.40276944637298584,0.21458862721920013,0.3972044885158539,0.3971802890300751,0.21425504982471466,0.21492213010787964
13_class-19,0.465594619512558,0.35866278409957886,0.36212027072906494,0.2864491939544678,0.2358865886926651,0.2748778164386749
14_class-15,0.57659912109375,0.48831719160079956,0.5074899196624756,0.6975072622299194,0.6819137334823608,0.611251950263977
15_class-15,0.4284859597682953,0.4071926176548004,0.4057552218437195,0.4070144593715668,0.4039804935455322,0.40694478154182434
16_class-19,0.35696664452552795,0.42199212312698364,0.44555118680000305,0.43392840027809143,0.38476890325546265,0.3831719160079956
17_class-17,0.4936431050300598,0.8702459335327148,0.5689312815666199,0.5687592625617981,0.5661032199859619,0.7604193091392517
18_class-17,0.9890722036361694,0.9766726493835449,0.976859986782074,0.9767705202102661,0.9767215251922607,0.9766750335693359
19_class-17,0.772405207157135,0.31673985719680786,0.39760684967041016,0.5730107426643372,0.7466714382171631,0.1453409641981125
20_class-16,0.4167160987854004,0.4026679992675781,0.5530091524124146,0.5157935619354248,0.6794653534889221,0.6983457803726196
21_class-19,0.4361301362514496,0.3731720447540283,0.36815106868743896,0.4301353096961975,0.3351028263568878,0.3695276379585266
22_class-19,0.33850669860839844,0.3338879942893982,0.33263373374938965,0.3858185112476349,0.4147469103336334,0.37454792857170105
23_class-16,0.7942543029785156,0.2917257249355316,0.8520954847335815,0.79875648021698,0.2859143018722534,0.7027737498283386
24_class-17,0.9930281639099121,0.9464058876037598,0.9464584589004517,0.9464383125305176,0.9465451836585999,0.9464216232299805
25_class-19,0.33246567845344543,0.31685054302215576,0.3169170320034027,0.3168080151081085,0.34537965059280396,0.31683602929115295
26_class-19,0.386668860912323,0.37964171171188354,0.40135782957077026,0.4025680720806122,0.37751322984695435,0.4992308020591736
27_class-19,0.8699211478233337,0.6870148181915283,0.6891277432441711,0.6802030801773071,0.7288854122161865,0.6864919662475586
28_class-17,0.9876213073730469,0.9521448612213135,0.6705716848373413,0.6702054142951965,0.6734402775764465,0.9529277086257935
29_class-15,0.6855065822601318,0.6912860870361328,0.6494239568710327,0.6537968516349792,0.5284314155578613,0.5694811344146729
30_class-15,0.7408480644226074,0.6444557905197144,0.4797053337097168,0.6072770357131958,0.6924764513969421,0.6957985162734985
31_class-17,0.3210386335849762,0.2572824954986572,0.2572201192378998,0.2572452425956726,0.25727975368499756,0.25731101632118225
32_class-17,0.14453302323818207,0.13650934398174286,0.1383955329656601,0.11272511631250381,0.13466838002204895,0.13662439584732056
33_class-18,0.8376330137252808,0.8363025188446045,0.7935574054718018,0.8369859457015991,0.7773306369781494,0.7294391393661499
34_class-16,0.9770869612693787,0.9343458414077759,0.9338489174842834,0.9344316720962524,0.9343382120132446,0.9341882467269897
35_class-16,0.7956763505935669,0.6597849726676941,0.7456786036491394,0.6309556365013123,0.6574782729148865,0.6569803357124329
