obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
14_class-0,3,0,0,1,0.4527101516723633,0.7798721194267273,0.7798721194267273,0.9775558710098267,-0.04525679349899292,-0.04525679349899292
