obj_name,PRMAGIC_1_best_iter
0_class-14,2
1_class-14,1
2_class-12,0
3_class-14,4
4_class-10,3
5_class-14,2
6_class-12,3
7_class-14,1
8_class-12,0
9_class-14,4
10_class-10,1
11_class-10,5
12_class-14,2
13_class-14,3
14_class-14,0
15_class-11,0
16_class-14,5
17_class-14,4
18_class-14,3
19_class-14,4
20_class-10,4
21_class-14,3
22_class-14,4
23_class-14,2
24_class-12,2
25_class-14,2
26_class-14,3
27_class-14,4
28_class-10,2
29_class-14,3
30_class-14,3
31_class-11,0
32_class-12,4
33_class-12,2
34_class-14,4
35_class-13,4
36_class-11,2
37_class-14,4
38_class-14,5
39_class-14,3
40_class-14,4
41_class-11,1
42_class-10,0
43_class-14,0
44_class-14,0
45_class-14,5
46_class-13,3
47_class-14,1
48_class-14,5
49_class-11,0
50_class-10,0
51_class-14,5
52_class-12,2
53_class-14,3
54_class-14,3
55_class-14,1
56_class-11,1
57_class-14,3
58_class-14,3
59_class-11,1
60_class-13,2
61_class-14,3
62_class-11,4
63_class-14,5
64_class-14,0
65_class-14,5
66_class-10,2
67_class-14,3
68_class-11,5
69_class-13,0
70_class-14,1
71_class-11,2
72_class-14,4
73_class-14,4
74_class-11,4
75_class-13,5
76_class-14,4
77_class-14,4
78_class-13,4
79_class-14,2
80_class-14,5
81_class-10,5
82_class-12,0
83_class-14,0
84_class-11,0
85_class-10,1
86_class-14,3
87_class-12,3
88_class-14,1
89_class-12,4
90_class-14,4
91_class-12,1
92_class-14,2
93_class-11,1
94_class-13,1
95_class-14,4
96_class-14,2
97_class-14,1
98_class-12,0
99_class-14,2
100_class-13,0
101_class-14,0
102_class-14,1
103_class-14,1
104_class-13,5
105_class-14,2
106_class-11,5
107_class-13,1
108_class-10,3
109_class-10,1
110_class-14,5
111_class-14,4
112_class-14,1
113_class-10,1
114_class-14,1
115_class-11,4
116_class-14,0
117_class-10,4
118_class-12,1
119_class-14,2
120_class-14,1
121_class-11,1
122_class-14,1
123_class-14,5
124_class-13,1
125_class-14,0
126_class-14,5
127_class-14,2
128_class-14,3
129_class-14,4
130_class-12,5
131_class-14,5
132_class-10,2
133_class-14,2
134_class-12,4
135_class-14,1
136_class-14,1
137_class-14,5
138_class-13,3
139_class-14,4
140_class-11,1
141_class-14,4
142_class-10,0
143_class-14,0
144_class-10,2
145_class-14,1
146_class-13,5
147_class-12,0
148_class-14,5
149_class-14,3
150_class-10,4
151_class-14,2
152_class-14,2
153_class-14,5
154_class-14,4
155_class-14,4
156_class-14,0
157_class-14,5
158_class-11,0
159_class-12,4
160_class-14,0
161_class-11,5
162_class-14,3
163_class-11,1
164_class-14,5
165_class-12,5
166_class-14,5
167_class-14,2
168_class-12,1
169_class-14,2
170_class-14,2
171_class-11,1
172_class-14,5
173_class-11,3
174_class-14,2
175_class-11,4
176_class-13,4
177_class-12,4
178_class-14,0
179_class-14,4
180_class-14,1
181_class-11,5
182_class-12,0
183_class-14,4
184_class-10,5
185_class-14,1
186_class-10,2
187_class-11,4
188_class-11,5
189_class-14,1
190_class-14,5
191_class-14,2
192_class-14,3
193_class-13,0
194_class-14,2
195_class-10,4
196_class-14,2
197_class-13,3
198_class-14,3
199_class-12,5
200_class-13,5
201_class-11,5
202_class-14,1
203_class-14,3
204_class-14,3
205_class-14,1
206_class-14,2
207_class-11,3
208_class-11,1
209_class-14,5
210_class-14,0
211_class-14,3
212_class-14,3
213_class-14,5
214_class-10,3
215_class-14,5
216_class-12,5
217_class-14,5
218_class-11,1
219_class-14,0
220_class-14,1
221_class-14,2
222_class-14,2
223_class-14,5
224_class-14,0
225_class-14,5
226_class-10,5
227_class-14,4
228_class-12,2
229_class-13,4
230_class-14,3
231_class-13,5
232_class-14,0
233_class-11,5
234_class-11,2
235_class-14,5
236_class-14,4
237_class-14,2
238_class-11,0
239_class-14,1
240_class-14,4
241_class-13,0
242_class-14,5
243_class-14,5
244_class-14,2
245_class-14,5
246_class-14,3
247_class-11,1
248_class-14,2
249_class-11,1
250_class-14,5
251_class-14,4
252_class-14,3
253_class-14,3
254_class-14,2
255_class-12,0
256_class-14,1
257_class-14,1
258_class-11,5
259_class-14,2
260_class-12,1
261_class-14,2
262_class-14,2
263_class-11,1
264_class-13,5
265_class-14,4
266_class-10,1
267_class-13,0
268_class-14,2
269_class-11,1
270_class-14,4
271_class-10,3
272_class-14,1
273_class-12,0
274_class-14,2
275_class-11,0
276_class-10,2
277_class-14,1
278_class-11,5
279_class-14,1
280_class-11,5
281_class-14,1
282_class-11,1
283_class-14,1
284_class-14,0
285_class-14,4
286_class-14,5
287_class-14,0
288_class-11,0
289_class-14,3
290_class-14,5
291_class-13,0
292_class-14,0
293_class-12,4
294_class-13,2
295_class-14,2
296_class-12,1
297_class-14,3
298_class-10,4
299_class-14,5
300_class-11,4
301_class-14,1
302_class-14,2
303_class-11,4
304_class-14,2
305_class-14,3
306_class-12,0
307_class-14,0
308_class-14,3
309_class-14,5
310_class-10,0
311_class-14,4
312_class-12,3
313_class-13,0
314_class-12,2
315_class-13,4
316_class-14,2
317_class-10,2
318_class-14,4
319_class-12,1
320_class-14,3
321_class-12,0
322_class-12,0
323_class-13,3
324_class-14,5
325_class-10,0
326_class-11,2
327_class-14,1
328_class-13,3
329_class-14,2
330_class-14,3
331_class-13,3
332_class-14,2
333_class-12,2
334_class-13,0
335_class-12,0
336_class-12,0
337_class-14,2
338_class-14,5
339_class-13,4
340_class-10,4
341_class-12,2
342_class-10,1
343_class-14,3
344_class-11,0
345_class-14,5
346_class-12,5
347_class-14,3
348_class-14,5
349_class-14,0
350_class-10,1
351_class-14,5
352_class-13,4
353_class-14,0
354_class-14,0
355_class-11,2
356_class-14,4
357_class-13,4
358_class-14,3
359_class-11,2
360_class-10,2
361_class-14,1
362_class-10,3
363_class-11,2
364_class-12,0
365_class-14,3
366_class-10,1
367_class-14,5
368_class-11,3
369_class-14,2
370_class-14,3
371_class-12,4
372_class-14,1
373_class-10,1
374_class-13,5
375_class-14,1
376_class-14,1
377_class-10,3
378_class-14,0
379_class-10,4
380_class-14,3
381_class-12,1
382_class-12,0
383_class-12,1
384_class-14,4
385_class-12,0
386_class-13,1
387_class-14,2
388_class-11,3
389_class-14,0
390_class-14,2
391_class-12,4
392_class-14,1
393_class-14,3
394_class-14,4
395_class-14,5
396_class-12,1
397_class-12,1
398_class-13,3
