generator,benchmark,seed,fold,obj_name,episode_id,proposal_iter,proposal_nonbaseline,baseline_miou,proposal_miou,proposal_delta_miou,proposal_degraded,support_margin,foreground_margin,temporal_stability,temporal_baseline,temporal_deficit,support_fg_pass,source_file
PerSAM-F-compatible,FSS-1000,42,0,52_class-765,FSS-1000|fold0|52_class-765,5,1,0.9025845527648926,0.9024486541748048,-0.0001358985900877796,1,1.150369644165039e-05,0.0001220703125,0.9973202561835088,1.0,0.0026797438164911647,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,53_class-765,FSS-1000|fold0|53_class-765,0,0,0.8402888178825378,0.8402888178825378,0.0,0,0.0,0.0,1.0,1.0,0.0,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,54_class-765,FSS-1000|fold0|54_class-765,2,1,0.4978890419006347,0.9509697556495668,0.45308071374893205,0,0.017896711826324352,0.05066668987274159,0.3153918698548048,1.0,0.6846081301451952,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,55_class-765,FSS-1000|fold0|55_class-765,2,1,0.7543383836746216,0.7706379890441895,0.01629960536956787,0,-0.00828951597213734,0.14568740129470825,0.686124612265833,1.0,0.313875387734167,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,56_class-765,FSS-1000|fold0|56_class-765,4,1,0.9255831241607666,0.9269303679466248,0.0013472437858581543,0,8.416175842285156e-05,0.0017188787460327148,0.9228885495343048,1.0,0.07711145046569523,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,57_class-765,FSS-1000|fold0|57_class-765,5,1,0.7113771438598633,0.6192548274993896,-0.09212231636047363,1,-0.001184701919555775,0.02199709415435802,0.3695714053350683,1.0,0.6304285946649317,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,58_class-765,FSS-1000|fold0|58_class-765,4,1,0.6409642100334167,0.5752797722816467,-0.06568443775177002,1,-0.00038784742355368884,0.10787880420684826,0.2777804239104549,1.0,0.7222195760895451,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,59_class-765,FSS-1000|fold0|59_class-765,2,1,0.8909648060798645,0.8916183710098267,0.0006535649299621582,0,2.9206275939941406e-06,0.0006837844848633923,0.9972795772580488,1.0,0.0027204227419511673,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,60_class-766,FSS-1000|fold0|60_class-766,3,1,0.9864844083786012,0.9864760637283324,-8.344650268776732e-06,1,-2.2470951080211243e-05,0.00016647577285777704,0.9996792558736268,1.0,0.0003207441263731736,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,61_class-766,FSS-1000|fold0|61_class-766,3,1,0.6461707353591919,0.9822460412979126,0.3360753059387207,0,0.0028907060623167835,0.04591965675354004,0.986651411136537,1.0,0.013348588863463018,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,62_class-766,FSS-1000|fold0|62_class-766,3,1,0.9871859550476074,0.9871311783790588,-5.4776668548583984e-05,1,-1.7881393432617188e-07,5.370378494251593e-05,0.9994495321022868,1.0,0.0005504678977131805,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,63_class-766,FSS-1000|fold0|63_class-766,2,1,0.3641554415225982,0.3641447126865387,-1.0728836059514801e-05,1,0.0005507469177246094,2.2172927856556335e-05,0.9999543420692174,1.0,4.565793078259439e-05,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,64_class-766,FSS-1000|fold0|64_class-766,5,1,0.8244953155517578,0.9582055807113647,0.13371026515960693,0,-0.0005709528923034668,0.004410147666931263,0.9377139847247828,1.0,0.062286015275217155,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,65_class-766,FSS-1000|fold0|65_class-766,4,1,0.9771862626075744,0.9770509004592896,-0.0001353621482848011,1,-1.6689300535999152e-06,2.688169479359015e-05,0.9887452640962782,1.0,0.011254735903721835,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,66_class-766,FSS-1000|fold0|66_class-766,3,1,0.818096935749054,0.950714349746704,0.13261741399765004,0,-0.0014638900756835938,0.0030213594436644398,0.6965890424195574,1.0,0.30341095758044256,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,67_class-766,FSS-1000|fold0|67_class-766,0,0,0.975646436214447,0.975646436214447,0.0,0,0.0,0.0,1.0,1.0,0.0,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,68_class-766,FSS-1000|fold0|68_class-766,5,1,0.1831806749105453,0.5237647294998169,0.3405840545892716,0,0.065363049507141,-0.09898048639297474,0.2223048286493666,1.0,0.7776951713506334,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
