obj_name,selector,selected_iter,pre_fallback_iter,fallback_applied,selector_miou,baseline_miou,oracle_miou,support_query_selected,decoder_confidence_selected,temporal_stability_selected,foreground_background_separation_selected
0_class-2,original,5,5,False,0.5377609729766846,0.5007696151733398,0.6600275039672852,0.9848849177360535,0.9482313394546509,0.24490021560064126,0.9013413190841675
1_class-10,original,3,3,False,0.6137890219688416,0.4973270893096924,0.6209380626678467,0.998625636100769,0.9203550815582275,0.31941638608305273,0.9028801321983337
2_class-42,original,3,3,False,0.43987780809402466,0.33610764145851135,0.446196049451828,0.9947270154953003,0.9728587865829468,0.1411254399672854,0.9608966112136841
3_class-6,original,5,5,False,0.932974100112915,0.6040921211242676,0.9329800605773926,0.9840249419212341,1.0049508810043335,0.9994189674836989,0.9942405819892883
4_class-74,original,2,2,False,0.41461068391799927,0.36040180921554565,0.5527076721191406,0.99391770362854,0.945868730545044,0.3262977518290118,0.9251096248626709
5_class-58,original,1,1,False,0.3485540747642517,0.31178194284439087,0.3485540747642517,0.9369367361068726,0.8728047609329224,0.7988521208860192,0.843056321144104
6_class-2,original,3,3,False,0.5058104991912842,0.4377267360687256,0.8140056133270264,0.985304594039917,1.0003527402877808,0.0034138831247071426,0.9941459894180298
7_class-70,original,2,2,False,0.3674103021621704,0.4980705976486206,0.4980705976486206,0.977593183517456,0.9728168249130249,0.5189133871497414,0.9637850522994995
8_class-26,original,5,5,False,0.5793002247810364,0.19054388999938965,0.9693952798843384,0.9938042163848877,1.00209641456604,0.21280706596743032,0.9935203194618225
9_class-50,original,3,3,False,0.5590096712112427,0.546493649482727,0.5590096712112427,0.9984920620918274,0.9845384359359741,0.1070879138489151,0.9679989218711853
10_class-34,original,4,4,False,0.7257021069526672,0.6520231366157532,0.9500828981399536,0.9983636140823364,1.000414252281189,0.27816183961577645,0.9830784797668457
11_class-34,original,1,1,False,0.5024709701538086,0.12951050698757172,0.5043532848358154,0.9874383211135864,0.9678183794021606,0.08793398551415707,0.9613174200057983
12_class-70,original,0,0,False,0.839792013168335,0.839792013168335,0.839792013168335,0.9929641485214233,0.9865835905075073,1.0,0.9548838138580322
13_class-30,original,3,3,False,0.9157135486602783,0.45540106296539307,0.9157135486602783,0.9970532655715942,0.9626376628875732,0.12150640661285869,0.9760672450065613
14_class-42,original,1,1,False,0.4721362888813019,0.44503846764564514,0.472678542137146,0.9978013634681702,0.9978508949279785,0.09558312079758868,0.9914601445198059
15_class-54,original,1,1,False,0.4347822070121765,0.4410620927810669,0.4410620927810669,0.9935499429702759,0.9619437456130981,0.12332247557003258,0.955346941947937
16_class-62,original,0,0,False,0.3619425296783447,0.3619425296783447,0.3735973536968231,0.9647406935691833,0.9930814504623413,1.0,0.9371529221534729
17_class-34,original,4,4,False,0.4372846186161041,0.780636727809906,0.7984350919723511,0.9917501211166382,0.9865561723709106,0.20146763207712876,0.968777596950531
18_class-46,original,3,3,False,0.5454708337783813,0.6099655032157898,0.7907943725585938,0.9882458448410034,0.9642642736434937,0.496782396595568,0.9655690789222717
19_class-6,original,4,4,False,0.9620649218559265,0.9625664949417114,0.9625664949417114,0.9918088912963867,1.005695104598999,0.9989038265273981,0.9866403937339783
20_class-6,original,0,0,False,0.8441396951675415,0.8441396951675415,0.8441396951675415,0.9906874895095825,0.9973927736282349,1.0,0.9916089177131653
21_class-14,original,2,2,False,0.5775238275527954,0.2088928520679474,0.5775238275527954,0.9340848326683044,0.9503856897354126,0.34105067213825635,0.9124454259872437
22_class-26,original,2,2,False,0.49988552927970886,0.44501692056655884,0.5348671674728394,0.9881488084793091,0.9365135431289673,0.8190635653301958,0.9018846154212952
23_class-2,original,4,4,False,0.34316110610961914,0.4858166575431824,0.4858166575431824,0.9942482709884644,0.9943759441375732,0.9943597827990892,0.9812338948249817
24_class-58,original,0,0,False,0.8925778865814209,0.8925778865814209,0.8987100124359131,0.9702017903327942,0.9980746507644653,1.0,0.9883629679679871
25_class-18,original,5,5,False,0.8994626998901367,0.5267957448959351,0.8995887041091919,0.9933795928955078,0.9825189113616943,0.20592775041050904,0.9861084222793579
26_class-54,original,4,4,False,0.6222524046897888,0.9504001140594482,0.9537889957427979,0.9879904985427856,0.966231644153595,0.5901938993361214,0.8792463541030884
27_class-34,original,2,2,False,0.48128941655158997,0.450820654630661,0.4914681613445282,0.9886802434921265,0.9450259208679199,0.47444173986665256,0.9699455499649048
