obj_name,PRMAGIC_1_best_iter
0_class-2,5
1_class-10,3
2_class-42,3
3_class-6,5
4_class-74,2
5_class-58,1
6_class-2,3
7_class-70,2
8_class-26,5
9_class-50,3
10_class-34,4
11_class-34,1
12_class-70,0
13_class-30,3
14_class-42,1
15_class-54,1
16_class-62,0
17_class-34,4
18_class-46,3
19_class-6,4
20_class-6,0
21_class-14,2
22_class-26,2
23_class-2,4
24_class-58,0
25_class-18,5
26_class-54,4
27_class-34,2
28_class-46,1
29_class-78,3
30_class-2,4
31_class-78,3
32_class-38,3
33_class-14,2
34_class-30,2
35_class-18,1
36_class-38,3
37_class-70,2
38_class-10,1
39_class-46,5
40_class-34,2
41_class-58,0
42_class-42,5
43_class-46,3
44_class-10,1
45_class-18,2
46_class-50,2
47_class-14,4
48_class-46,2
49_class-50,5
50_class-2,5
51_class-34,0
52_class-14,4
53_class-74,4
54_class-14,0
55_class-34,0
56_class-14,3
57_class-2,0
58_class-78,0
59_class-6,4
60_class-42,4
61_class-30,1
62_class-66,3
63_class-26,5
64_class-58,1
65_class-46,3
66_class-58,3
67_class-74,4
68_class-38,1
69_class-70,1
70_class-46,4
71_class-62,2
72_class-18,0
73_class-42,1
74_class-70,4
75_class-74,3
76_class-58,4
77_class-30,1
78_class-34,5
79_class-26,5
80_class-62,2
81_class-62,0
82_class-46,2
83_class-38,1
84_class-66,1
85_class-34,0
86_class-18,4
87_class-38,1
88_class-14,1
89_class-22,1
90_class-70,2
91_class-46,5
92_class-70,2
93_class-6,3
94_class-6,3
95_class-34,4
96_class-22,4
97_class-70,2
98_class-50,1
99_class-46,1
100_class-66,3
101_class-42,4
102_class-62,0
103_class-22,3
104_class-22,3
105_class-58,3
106_class-18,1
107_class-18,0
108_class-34,2
109_class-66,0
110_class-54,1
111_class-66,5
112_class-42,2
113_class-34,5
114_class-58,0
115_class-38,5
116_class-62,1
117_class-6,4
118_class-26,1
119_class-26,5
120_class-38,0
121_class-6,4
122_class-50,3
123_class-26,0
124_class-58,3
125_class-38,2
126_class-10,4
127_class-22,5
128_class-66,0
129_class-14,2
130_class-14,0
131_class-42,2
132_class-70,1
133_class-34,0
134_class-26,4
135_class-78,5
136_class-78,1
137_class-6,0
138_class-6,5
139_class-30,0
140_class-6,0
141_class-58,5
142_class-18,1
143_class-42,4
144_class-58,2
145_class-38,2
146_class-46,5
147_class-42,2
148_class-26,0
149_class-42,0
150_class-46,4
151_class-54,0
152_class-22,0
153_class-6,3
154_class-66,0
155_class-46,3
156_class-50,4
157_class-2,3
158_class-58,5
159_class-62,2
160_class-54,2
161_class-54,5
162_class-70,1
163_class-58,2
164_class-38,5
165_class-70,2
166_class-2,4
167_class-78,0
168_class-66,3
169_class-34,1
170_class-66,3
171_class-6,3
172_class-62,4
173_class-14,5
174_class-78,5
175_class-26,3
176_class-10,5
177_class-14,3
178_class-74,3
179_class-42,2
180_class-6,4
181_class-38,0
182_class-14,5
183_class-38,2
184_class-54,3
185_class-22,3
186_class-2,4
187_class-74,2
188_class-26,5
189_class-6,4
190_class-22,3
191_class-54,4
192_class-58,2
193_class-38,1
194_class-30,2
195_class-14,5
196_class-58,2
197_class-10,4
198_class-22,1
199_class-78,4
200_class-6,2
201_class-18,2
202_class-10,4
203_class-26,0
