obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
21_class-3,1,0,0,1,0.47861677408218384,0.48370540142059326,0.48370540142059326,0.9001449346542358,-0.000500023365020752,-0.000500023365020752
