obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
26_class-762,3,0,0,1,0.8646166920661926,0.7373800277709961,0.7373800277709961,0.8646166920661926,-0.03654313087463379,-0.03654313087463379
