obj_name,PRMAGIC_1_best_iter
0_class-14,4
1_class-14,3
2_class-12,5
3_class-14,3
4_class-10,0
5_class-14,2
6_class-12,2
7_class-14,0
8_class-12,5
9_class-14,1
10_class-10,0
11_class-10,0
12_class-14,1
13_class-14,3
14_class-14,3
15_class-11,1
16_class-14,2
17_class-14,3
18_class-14,1
19_class-14,0
20_class-10,2
21_class-14,2
22_class-14,1
23_class-14,3
24_class-12,0
25_class-14,1
26_class-14,0
27_class-14,4
28_class-10,1
29_class-14,4
30_class-14,5
31_class-11,5
32_class-12,5
33_class-12,0
34_class-14,3
35_class-13,5
36_class-11,2
37_class-14,3
38_class-14,3
39_class-14,1
40_class-14,4
41_class-11,2
42_class-10,3
43_class-14,1
44_class-14,4
45_class-14,4
46_class-13,4
47_class-14,5
48_class-14,1
49_class-11,0
50_class-10,1
51_class-14,2
52_class-12,1
53_class-14,2
54_class-14,3
55_class-14,0
56_class-11,4
57_class-14,2
58_class-14,0
59_class-11,1
60_class-13,0
61_class-14,5
62_class-11,3
63_class-14,1
64_class-14,4
65_class-14,0
66_class-10,4
67_class-14,2
68_class-11,3
69_class-13,3
70_class-14,4
71_class-11,2
72_class-14,5
73_class-14,3
74_class-11,0
75_class-13,2
76_class-14,3
77_class-14,3
78_class-13,4
79_class-14,2
80_class-14,4
81_class-10,0
82_class-12,1
83_class-14,5
84_class-11,2
85_class-10,5
86_class-14,4
87_class-12,0
88_class-14,2
89_class-12,1
90_class-14,0
91_class-12,2
92_class-14,1
93_class-11,1
94_class-13,5
95_class-14,2
96_class-14,4
97_class-14,4
98_class-12,4
99_class-14,4
100_class-13,0
101_class-14,1
102_class-14,5
103_class-14,2
104_class-13,1
105_class-14,1
106_class-11,3
107_class-13,2
108_class-10,2
109_class-10,3
110_class-14,0
111_class-14,0
112_class-14,5
113_class-10,1
114_class-14,2
115_class-11,4
116_class-14,2
117_class-10,2
118_class-12,0
119_class-14,2
120_class-14,4
121_class-11,0
122_class-14,0
123_class-14,0
124_class-13,3
125_class-14,1
126_class-14,2
127_class-14,0
128_class-14,5
129_class-14,2
130_class-12,5
131_class-14,5
132_class-10,3
133_class-14,2
134_class-12,5
135_class-14,4
136_class-14,2
137_class-14,0
138_class-13,3
139_class-14,4
140_class-11,3
141_class-14,0
142_class-10,0
143_class-14,4
144_class-10,4
145_class-14,4
146_class-13,2
147_class-12,1
148_class-14,3
149_class-14,3
150_class-10,3
151_class-14,1
152_class-14,1
153_class-14,0
154_class-14,2
155_class-14,0
156_class-14,3
157_class-14,5
158_class-11,0
159_class-12,4
160_class-14,0
161_class-11,2
162_class-14,3
163_class-11,3
164_class-14,1
165_class-12,2
166_class-14,1
167_class-14,1
168_class-12,3
169_class-14,4
170_class-14,0
171_class-11,1
172_class-14,2
173_class-11,2
174_class-14,1
175_class-11,3
176_class-13,3
177_class-12,3
178_class-14,5
179_class-14,3
180_class-14,2
181_class-11,1
182_class-12,4
183_class-14,0
184_class-10,4
185_class-14,3
186_class-10,0
187_class-11,1
188_class-11,4
189_class-14,3
190_class-14,1
191_class-14,2
192_class-14,5
193_class-13,3
194_class-14,2
195_class-10,0
196_class-14,5
197_class-13,5
198_class-14,2
199_class-12,2
200_class-13,1
201_class-11,4
202_class-14,1
203_class-14,0
204_class-14,3
205_class-14,0
206_class-14,3
207_class-11,3
208_class-11,2
209_class-14,0
210_class-14,0
211_class-14,2
212_class-14,2
213_class-14,4
214_class-10,2
215_class-14,5
216_class-12,0
217_class-14,2
218_class-11,2
219_class-14,4
220_class-14,4
221_class-14,4
222_class-14,5
223_class-14,4
224_class-14,2
225_class-14,0
226_class-10,5
227_class-14,4
228_class-12,4
229_class-13,2
230_class-14,5
231_class-13,5
232_class-14,5
233_class-11,0
234_class-11,5
235_class-14,4
236_class-14,1
237_class-14,1
238_class-11,2
239_class-14,2
240_class-14,3
241_class-13,3
242_class-14,4
243_class-14,4
244_class-14,0
245_class-14,5
246_class-14,4
247_class-11,3
248_class-14,5
249_class-11,1
250_class-14,0
251_class-14,1
252_class-14,1
253_class-14,1
254_class-14,3
255_class-12,4
256_class-14,2
257_class-14,0
258_class-11,4
259_class-14,1
260_class-12,3
261_class-14,0
262_class-14,2
263_class-11,5
264_class-13,4
265_class-14,0
266_class-10,5
267_class-13,5
268_class-14,0
269_class-11,2
270_class-14,5
271_class-10,4
272_class-14,1
273_class-12,2
274_class-14,2
275_class-11,3
276_class-10,3
277_class-14,1
278_class-11,1
279_class-14,3
280_class-11,4
281_class-14,1
282_class-11,1
283_class-14,3
284_class-14,0
285_class-14,4
286_class-14,4
287_class-14,0
288_class-11,5
289_class-14,1
290_class-14,0
291_class-13,5
292_class-14,5
293_class-12,1
294_class-13,1
295_class-14,4
296_class-12,0
297_class-14,2
298_class-10,2
299_class-14,4
300_class-11,1
301_class-14,5
302_class-14,5
303_class-11,3
304_class-14,5
305_class-14,0
306_class-12,3
307_class-14,1
308_class-14,0
309_class-14,3
310_class-10,4
311_class-14,4
312_class-12,0
313_class-13,4
314_class-12,1
315_class-13,5
316_class-14,3
317_class-10,1
318_class-14,1
319_class-12,5
320_class-14,0
321_class-12,3
322_class-12,2
323_class-13,4
324_class-14,0
325_class-10,2
326_class-11,1
327_class-14,4
328_class-13,2
329_class-14,4
330_class-14,0
331_class-13,3
332_class-14,2
333_class-12,5
334_class-13,1
335_class-12,5
336_class-12,1
337_class-14,1
338_class-14,2
339_class-13,2
340_class-10,2
341_class-12,0
342_class-10,2
343_class-14,2
344_class-11,0
345_class-14,3
346_class-12,3
347_class-14,0
348_class-14,5
349_class-14,1
350_class-10,0
351_class-14,4
