obj_name,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5
0_class-3,0.5000355839729309,0.757042646408081,0.7646272778511047,0.49760520458221436,0.7597693204879761,0.35893628001213074
1_class-63,0.8581655025482178,0.5444238185882568,0.45550528168678284,0.872736930847168,0.8375899791717529,0.8531098365783691
2_class-27,0.4721139371395111,0.44486701488494873,0.4796235263347626,0.442038357257843,0.47847193479537964,0.4780004918575287
3_class-3,0.8565423488616943,0.8728940486907959,0.37723687291145325,0.37097540497779846,0.31893467903137207,0.3262249231338501
4_class-31,0.3909061551094055,0.435164213180542,0.3939528465270996,0.39540258049964905,0.39176517724990845,0.39622247219085693
5_class-23,0.6989127397537231,0.9401018619537354,0.9401140809059143,0.6981863975524902,0.6981188058853149,0.9401634931564331
6_class-63,0.33748936653137207,0.4052954614162445,0.37656527757644653,0.43911466002464294,0.3128156363964081,0.4239967465400696
7_class-3,0.8962815999984741,0.8970848321914673,0.8967287540435791,0.8725025653839111,0.8966529965400696,0.8946453332901001
8_class-43,0.44591987133026123,0.4533306658267975,0.44770872592926025,0.35834476351737976,0.35603225231170654,0.40875211358070374
9_class-23,0.5913723707199097,0.5689714550971985,0.5916556119918823,0.569352924823761,0.568733274936676,0.5686362385749817
10_class-59,0.4086664021015167,0.38018402457237244,0.40807008743286133,0.5806456804275513,0.4151063561439514,0.3816114068031311
11_class-27,0.5136303901672363,0.5664113759994507,0.5940637588500977,0.4664556384086609,0.4892798960208893,0.4153279960155487
12_class-79,0.8231863379478455,0.9278308749198914,0.6015187501907349,0.6781099438667297,0.6748075485229492,0.6849575042724609
13_class-27,0.5786267518997192,0.5653091073036194,0.5656492114067078,0.457435667514801,0.5654141902923584,0.39295533299446106
14_class-51,0.46478956937789917,0.48517751693725586,0.6245399713516235,0.46829932928085327,0.46314096450805664,0.45948776602745056
15_class-47,0.7784733772277832,0.8301846385002136,0.8086900115013123,0.8320525884628296,0.7964835166931152,0.8007616996765137
16_class-39,0.37522804737091064,0.38639479875564575,0.3852245807647705,0.41344979405403137,0.4751349687576294,0.36948755383491516
17_class-35,0.46322017908096313,0.47027865052223206,0.4413745403289795,0.546101987361908,0.49156519770622253,0.4365200698375702
18_class-75,0.6457614302635193,0.3987787067890167,0.6475061774253845,0.6756327748298645,0.6508262753486633,0.662672221660614
19_class-39,0.289715051651001,0.33401036262512207,0.30933499336242676,0.4108186364173889,0.34180131554603577,0.20014981925487518
20_class-15,0.9648137092590332,0.9648278951644897,0.9640464782714844,0.9648029804229736,0.9647297859191895,0.9647706747055054
21_class-19,0.3710719048976898,0.3712276220321655,0.37106260657310486,0.37104395031929016,0.3711073100566864,0.3712601065635681
22_class-27,0.19043657183647156,0.19225354492664337,0.19240827858448029,0.37441301345825195,0.18532432615756989,0.1907782256603241
23_class-39,0.3910987675189972,0.4439334571361542,0.37513092160224915,0.5488322973251343,0.40269941091537476,0.3781110942363739
24_class-19,0.20338092744350433,0.16785386204719543,0.364324152469635,0.4807438850402832,0.5540837049484253,0.3656977415084839
25_class-35,0.47660380601882935,0.7976047992706299,0.7344558835029602,0.519656777381897,0.5459839105606079,0.5928267240524292
26_class-71,0.558379590511322,0.45919111371040344,0.4489330053329468,0.4581966996192932,0.45863211154937744,0.4445716142654419
27_class-75,0.5829085111618042,0.5937834978103638,0.5018792152404785,0.4989229440689087,0.6392649412155151,0.5324639678001404
28_class-11,0.44325676560401917,0.42293912172317505,0.42285990715026855,0.4394295811653137,0.40381577610969543,0.40030327439308167
29_class-67,0.9509255290031433,0.5935673713684082,0.5209589004516602,0.9042748212814331,0.964566707611084,0.9653064608573914
30_class-7,0.4402494728565216,0.432915061712265,0.3141724169254303,0.4144449532032013,0.42990896105766296,0.4402625262737274
31_class-27,0.41055378317832947,0.47149598598480225,0.40009668469429016,0.4417346715927124,0.4316752552986145,0.5843319296836853
32_class-55,0.23526659607887268,0.23559583723545074,0.23477497696876526,0.36535656452178955,0.23523521423339844,0.2355557382106781
33_class-75,0.5331078767776489,0.945236325263977,0.6865824460983276,0.4233025908470154,0.9767049551010132,0.5443989038467407
34_class-15,0.9694473147392273,0.9690495133399963,0.9701578617095947,0.9695919752120972,0.9695184230804443,0.9698679447174072
35_class-35,0.7039291858673096,0.497872918844223,0.5161449909210205,0.4125733971595764,0.5173813700675964,0.6328234672546387
36_class-51,0.42024752497673035,0.48007774353027344,0.4852919280529022,0.4385833442211151,0.4452976882457733,0.4564835727214813
37_class-19,0.428371787071228,0.4284703731536865,0.42837846279144287,0.42837873101234436,0.4284629225730896,0.4283454418182373
38_class-55,0.4162560999393463,0.39099186658859253,0.3303319811820984,0.3593640625476837,0.3907272517681122,0.4165896475315094
39_class-55,0.3534901738166809,0.3552168011665344,0.8968747854232788,0.354043573141098,0.8729307651519775,0.9385144710540771
40_class-51,0.3921509087085724,0.3975604176521301,0.3994871973991394,0.3616158366203308,0.37713921070098877,0.39620012044906616
41_class-79,0.4409240186214447,0.4424855709075928,0.4434724450111389,0.42934346199035645,0.4396885335445404,0.41449254751205444
42_class-15,0.3911856412887573,0.3911856412887573,0.3846037685871124,0.3912993371486664,0.37221604585647583,0.3910440504550934
43_class-27,0.6297140121459961,0.9635279178619385,0.6289244890213013,0.9661563634872437,0.40812763571739197,0.6245078444480896
44_class-11,0.3158065974712372,0.5107184052467346,0.2530951201915741,0.2624495029449463,0.24145089089870453,0.5409184694290161
45_class-19,0.4112080931663513,0.4964752197265625,0.43327468633651733,0.41143542528152466,0.3932894468307495,0.3934701979160309
