obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
13_class-36,1,1,0,0,0.6055665016174316,0.6055665016174316,0.762453556060791,0.762453556060791,0.001611948013305664,0.001611948013305664
