obj_name,PRMAGIC_1_best_iter
0_class-0,0
1_class-72,1
2_class-68,1
3_class-76,2
4_class-36,1
5_class-56,1
6_class-48,2
7_class-36,2
8_class-40,5
9_class-4,4
10_class-0,2
11_class-68,3
12_class-40,4
13_class-36,1
14_class-28,2
15_class-72,3
16_class-52,4
17_class-32,2
18_class-72,4
19_class-12,3
20_class-48,4
21_class-60,3
22_class-4,1
23_class-60,5
24_class-32,3
25_class-60,5
26_class-52,0
27_class-24,3
28_class-64,1
29_class-40,4
30_class-40,1
31_class-24,2
32_class-28,1
33_class-16,1
34_class-52,0
35_class-76,4
36_class-76,3
37_class-36,1
38_class-60,0
39_class-48,4
40_class-64,5
41_class-12,4
42_class-36,5
43_class-44,4
44_class-32,1
45_class-56,2
46_class-4,1
47_class-24,2
48_class-64,3
49_class-36,4
50_class-60,4
51_class-16,4
52_class-76,2
53_class-0,2
54_class-52,2
55_class-28,3
56_class-76,4
57_class-60,1
58_class-20,5
59_class-76,5
60_class-56,5
61_class-60,0
62_class-32,3
63_class-36,5
64_class-52,3
65_class-12,4
66_class-24,3
67_class-56,5
68_class-0,3
69_class-36,4
70_class-0,1
71_class-32,1
72_class-72,5
73_class-32,5
74_class-20,3
75_class-24,2
76_class-0,3
77_class-0,5
78_class-44,3
79_class-36,2
80_class-56,5
81_class-52,1
82_class-32,2
83_class-28,3
84_class-44,4
85_class-60,2
86_class-72,3
87_class-56,2
88_class-44,3
89_class-4,4
90_class-20,2
91_class-76,3
92_class-28,5
93_class-64,1
94_class-32,4
95_class-32,1
96_class-48,2
97_class-28,0
98_class-24,0
99_class-48,5
100_class-44,4
101_class-64,2
102_class-40,3
103_class-48,0
104_class-4,1
105_class-4,0
106_class-20,4
107_class-12,3
108_class-28,1
109_class-52,5
110_class-60,1
111_class-56,0
112_class-4,2
113_class-28,5
114_class-52,4
115_class-4,0
116_class-20,5
117_class-0,3
118_class-24,1
119_class-48,0
120_class-8,2
121_class-44,0
122_class-60,2
123_class-72,0
124_class-8,2
125_class-36,0
126_class-44,2
127_class-40,4
128_class-32,0
129_class-0,5
130_class-68,4
131_class-24,2
132_class-44,1
133_class-20,1
134_class-64,0
135_class-60,1
136_class-68,2
137_class-56,1
138_class-56,3
139_class-36,3
140_class-4,4
141_class-60,0
142_class-76,2
143_class-16,3
144_class-60,0
145_class-24,2
146_class-4,4
147_class-36,2
148_class-12,3
149_class-20,3
150_class-60,5
151_class-4,0
152_class-0,2
153_class-36,5
154_class-28,0
155_class-48,2
156_class-48,2
157_class-8,0
158_class-4,3
159_class-76,3
160_class-56,1
161_class-24,5
162_class-64,1
163_class-36,0
164_class-8,1
165_class-36,5
166_class-48,0
167_class-52,2
168_class-68,4
169_class-40,4
170_class-76,2
171_class-0,2
172_class-76,3
173_class-24,5
174_class-72,4
175_class-52,0
176_class-24,0
177_class-16,0
178_class-48,2
179_class-4,4
180_class-0,5
181_class-16,1
182_class-68,3
183_class-36,5
184_class-20,0
185_class-16,4
186_class-72,0
187_class-64,2
188_class-24,1
189_class-76,3
190_class-4,1
191_class-24,1
192_class-4,1
193_class-24,5
194_class-44,5
195_class-36,2
196_class-64,4
197_class-36,0
198_class-48,2
199_class-12,5
200_class-12,4
201_class-36,3
202_class-64,5
203_class-4,0
204_class-44,0
205_class-4,0
206_class-64,2
207_class-52,1
208_class-20,2
209_class-28,0
210_class-48,4
211_class-36,2
212_class-64,5
213_class-52,1
214_class-64,4
215_class-28,2
216_class-40,4
217_class-20,1
218_class-0,0
219_class-24,0
220_class-64,1
221_class-16,5
222_class-40,0
223_class-12,3
224_class-76,0
225_class-24,2
226_class-28,5
227_class-48,4
228_class-20,2
229_class-56,0
230_class-64,2
231_class-72,0
232_class-32,0
233_class-20,2
234_class-0,5
235_class-68,5
236_class-28,4
237_class-0,0
238_class-44,2
239_class-12,1
240_class-56,0
241_class-64,5
242_class-0,2
243_class-48,1
244_class-32,3
245_class-60,2
246_class-4,1
247_class-8,2
248_class-44,0
249_class-8,3
250_class-72,0
251_class-8,0
252_class-56,1
253_class-72,1
254_class-64,0
255_class-20,5
256_class-32,3
257_class-48,1
258_class-68,1
259_class-64,4
260_class-52,5
261_class-8,2
262_class-44,4
263_class-44,2
264_class-68,0
265_class-24,5
266_class-20,2
267_class-12,3
268_class-56,2
269_class-52,0
270_class-4,5
271_class-72,5
272_class-16,5
273_class-40,0
274_class-48,4
275_class-16,5
276_class-20,1
277_class-44,4
278_class-24,5
279_class-60,4
280_class-68,3
281_class-76,2
282_class-56,1
283_class-24,5
284_class-24,5
285_class-64,4
286_class-72,3
287_class-12,3
288_class-0,2
289_class-56,4
290_class-0,0
291_class-52,1
292_class-32,4
293_class-4,4
294_class-24,1
295_class-8,5
296_class-76,5
297_class-32,0
298_class-4,1
299_class-40,5
300_class-76,5
301_class-60,1
302_class-72,4
303_class-0,3
304_class-68,0
305_class-24,2
306_class-40,4
307_class-76,1
308_class-20,4
309_class-60,5
310_class-76,5
311_class-64,0
312_class-24,2
313_class-12,3
314_class-36,2
315_class-56,5
316_class-16,1
317_class-72,3
318_class-24,5
319_class-20,5
320_class-28,0
321_class-44,3
322_class-72,5
323_class-76,1
324_class-56,0
325_class-12,5
326_class-68,5
327_class-64,2
328_class-48,4
329_class-28,2
330_class-48,2
331_class-8,2
332_class-40,0
333_class-64,4
334_class-8,0
335_class-68,3
336_class-76,4
337_class-48,2
338_class-48,5
339_class-56,0
340_class-12,1
341_class-48,0
342_class-28,1
343_class-16,0
344_class-20,5
345_class-72,5
346_class-16,4
347_class-64,1
348_class-56,5
349_class-40,1
350_class-24,4
351_class-76,2
352_class-36,1
353_class-0,1
354_class-76,1
355_class-36,1
356_class-28,1
357_class-20,1
358_class-8,1
359_class-8,2
360_class-24,4
361_class-16,0
362_class-68,2
363_class-8,4
364_class-48,4
365_class-16,0
366_class-64,4
367_class-48,1
368_class-20,4
369_class-72,0
370_class-68,2
371_class-44,5
372_class-0,1
373_class-72,2
374_class-4,3
375_class-44,3
376_class-0,3
377_class-16,3
378_class-76,1
379_class-16,4
380_class-24,4
381_class-16,2
382_class-4,5
383_class-64,5
384_class-64,4
385_class-76,5
386_class-24,1
387_class-64,4
388_class-24,0
389_class-20,1
390_class-72,4
391_class-64,1
392_class-36,1
393_class-60,4
394_class-4,0
395_class-16,3
396_class-44,4
397_class-12,3
398_class-36,5
399_class-32,2
400_class-72,3
401_class-48,5
402_class-68,0
403_class-64,4
404_class-56,0
405_class-4,5
406_class-72,4
407_class-0,3
408_class-64,2
409_class-24,3
410_class-12,2
411_class-24,5
412_class-44,3
413_class-44,3
414_class-28,0
415_class-64,1
416_class-52,4
417_class-24,1
418_class-52,3
419_class-48,4
420_class-12,5
421_class-68,4
422_class-56,1
423_class-12,1
424_class-52,0
425_class-4,0
426_class-72,5
427_class-52,3
428_class-60,0
429_class-0,1
430_class-32,5
431_class-68,1
432_class-72,1
433_class-0,2
434_class-68,5
435_class-32,3
436_class-48,4
437_class-16,3
438_class-20,2
439_class-36,1
440_class-32,2
441_class-36,0
442_class-60,0
443_class-4,1
444_class-28,3
445_class-68,1
446_class-64,0
447_class-76,1
448_class-56,3
449_class-28,0
450_class-52,1
451_class-76,5
452_class-68,0
453_class-60,1
454_class-12,2
455_class-0,3
456_class-28,5
457_class-36,4
458_class-72,1
459_class-32,5
460_class-52,0
461_class-64,4
462_class-36,3
463_class-4,1
464_class-20,1
465_class-20,4
466_class-28,3
467_class-0,3
468_class-40,1
469_class-76,1
470_class-72,3
471_class-52,1
472_class-32,5
473_class-40,4
474_class-24,5
475_class-64,0
476_class-52,0
477_class-16,3
478_class-24,1
479_class-56,0
480_class-56,2
481_class-36,0
482_class-48,3
483_class-64,5
484_class-0,3
485_class-12,4
486_class-76,3
487_class-16,3
488_class-52,4
489_class-0,1
490_class-64,3
491_class-32,3
492_class-48,4
493_class-36,5
494_class-40,4
495_class-52,5
496_class-4,3
497_class-72,0
498_class-44,2
499_class-28,0
500_class-0,3
501_class-4,4
502_class-76,5
503_class-44,5
504_class-12,2
505_class-20,0
506_class-44,5
507_class-24,5
508_class-64,1
509_class-0,4
510_class-72,0
511_class-64,2
512_class-72,2
513_class-20,3
514_class-8,2
515_class-28,4
516_class-32,3
517_class-68,5
518_class-64,1
519_class-64,3
520_class-48,4
521_class-0,1
522_class-24,1
523_class-72,2
524_class-64,0
525_class-48,0
526_class-60,0
527_class-40,0
528_class-52,1
529_class-64,4
530_class-72,4
531_class-8,1
532_class-0,4
533_class-64,0
534_class-28,2
535_class-48,4
536_class-60,4
537_class-68,1
538_class-8,1
539_class-28,3
540_class-56,1
541_class-32,1
542_class-40,2
543_class-48,4
544_class-28,3
545_class-24,3
546_class-12,2
547_class-32,0
548_class-68,0
549_class-36,3
550_class-12,1
551_class-28,4
552_class-28,4
553_class-48,1
554_class-48,0
555_class-48,3
556_class-24,4
557_class-32,3
558_class-56,1
559_class-72,0
560_class-72,4
561_class-72,2
562_class-24,0
563_class-44,4
564_class-0,1
565_class-36,1
566_class-0,4
567_class-68,3
568_class-52,3
569_class-36,4
570_class-20,0
571_class-44,4
572_class-4,0
573_class-32,1
