generator,benchmark,num_episodes,threshold,accepted_count,coverage,degradation_count,conditional_degradation_risk,conditional_excess_miou_loss,conditional_mean_delta_miou,mean_baseline_miou,overall_selected_miou,overall_gain_over_baseline,overall_ndr,baseline_output_rate,gate_fallback_rate,maximum_refinement_coverage,is_default_tau,is_original_endpoint
Matcher,FSS-1000,2400,0.0017426609992980957,536,0.22333333333333333,177,0.3302238805970149,0.010067852797792919,0.0954674571620495,0.884484056958269,0.9058051223911268,0.021321065432857722,0.92625,0.7766666666666666,0.6083333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0017417669296264648,537,0.22375,177,0.329608938547486,0.01004910446856053,0.0952956412625768,0.884484056958269,0.9058064566907706,0.021322399732501555,0.92625,0.77625,0.6079166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001739799976348877,538,0.22416666666666665,178,0.3308550185873606,0.010030893809733338,0.0951180438438368,0.884484056958269,0.9058063517865957,0.021322294828326753,0.9258333333333333,0.7758333333333334,0.6075,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0017312169075012207,539,0.22458333333333333,178,0.3302411873840445,0.010012283617136429,0.09494935286081015,0.884484056958269,0.9058080991215927,0.02132404216332361,0.9258333333333333,0.7754166666666666,0.6070833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001718282699584961,540,0.225,178,0.3296296296296296,0.00999374235117877,0.0948561770255091,0.884484056958269,0.9058266967890086,0.021342639830739547,0.9258333333333333,0.775,0.6066666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.00171661376953125,541,0.22541666666666665,178,0.3290203327171904,0.009975269629642396,0.09469069662037376,0.884484056958269,0.9058289181547783,0.021344861196509253,0.9258333333333333,0.7745833333333334,0.60625,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016904473304748535,542,0.22583333333333333,179,0.33025830258302585,0.009957768600365333,0.09451508701081315,0.884484056958269,0.905828714108211,0.02134465714994197,0.9254166666666667,0.7741666666666667,0.6058333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016878247261047363,543,0.22625,179,0.3296500920810313,0.00993943016832046,0.09437041259396471,0.884484056958269,0.9058353628076535,0.021351305849384515,0.9254166666666667,0.7737499999999999,0.6054166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016877055168151855,544,0.22666666666666666,179,0.3290441176470588,0.009921159156981637,0.09435725401443265,0.884484056958269,0.9058717012015405,0.0213876442432714,0.9254166666666667,0.7733333333333333,0.605,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016655921936035156,545,0.22708333333333333,179,0.3284403669724771,0.009902955195225707,0.0941842310233127,0.884484056958269,0.9058717260864796,0.021387669128210593,0.9254166666666667,0.7729166666666667,0.6045833333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016602873802185059,546,0.2275,179,0.32783882783882784,0.00988481791464837,0.0940132809516329,0.884484056958269,0.9058720783747656,0.021388021416496487,0.9254166666666667,0.7725,0.6041666666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016503334045410156,547,0.22791666666666666,179,0.3272394881170018,0.009866746949539325,0.09384200497576371,0.884484056958269,0.9058722139256619,0.021388156967392814,0.9254166666666667,0.7720833333333333,0.60375,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016422271728515625,548,0.22833333333333333,179,0.3266423357664234,0.009848741936857683,0.09371006448352098,0.884484056958269,0.905881188348673,0.021397131390403955,0.9254166666666667,0.7716666666666667,0.6033333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016351938247680664,549,0.22875,180,0.32786885245901637,0.00983291962107674,0.09353725509361817,0.884484056958269,0.9058807040609342,0.021396647102665155,0.925,0.77125,0.6029166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016325712203979492,550,0.22916666666666666,180,0.32727272727272727,0.009815041585402055,0.0933674282682213,0.884484056958269,0.9058807592697364,0.02139670231146738,0.925,0.7708333333333334,0.6025,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016121864318847656,551,0.22958333333333333,181,0.32849364791288566,0.0097982420462662,0.0931969637967335,0.884484056958269,0.9058805265632691,0.02139646960500007,0.9245833333333333,0.7704166666666666,0.6020833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016116499900817871,552,0.23,181,0.3278985507246377,0.009780491607776587,0.0930318619981678,0.884484056958269,0.9058813852178477,0.021397328259578595,0.9245833333333333,0.77,0.6016666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0016063451766967773,553,0.23041666666666666,182,0.3291139240506329,0.009763126024070312,0.09286331012508214,0.884484056958269,0.9058813113329234,0.021397254374654343,0.9241666666666667,0.7695833333333333,0.60125,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015965700149536133,554,0.23083333333333333,183,0.3303249097472924,0.009746286628048342,0.09269490324646665,0.884484056958269,0.9058811304576617,0.021397073499392717,0.92375,0.7691666666666667,0.6008333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001588582992553711,555,0.23125,184,0.33153153153153153,0.009917705123488968,0.0923389060305314,0.884484056958269,0.9058374289778294,0.021353372019560387,0.9233333333333333,0.76875,0.6004166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015867352485656738,556,0.23166666666666666,185,0.3327338129496403,0.009900052127220648,0.09217264425853709,0.884484056958269,0.9058373862114968,0.02135332925322776,0.9229166666666666,0.7683333333333333,0.6,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015816688537597656,557,0.23208333333333334,185,0.33213644524236985,0.009882278245484166,0.092007272470495,0.884484056958269,0.9058374114441298,0.021353354485860714,0.9229166666666666,0.7679166666666667,0.5995833333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.00158005952835083,558,0.2325,186,0.3333333333333333,0.009867864697637525,0.0918390882572019,0.884484056958269,0.9058366449780685,0.021352588019799442,0.9225,0.7675,0.5991666666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015683770179748535,559,0.23291666666666666,186,0.33273703041144903,0.009850211987981642,0.09168130002436037,0.884484056958269,0.9058381597556097,0.021354102797340603,0.9225,0.7670833333333333,0.59875,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015554428100585938,560,0.23333333333333334,187,0.3339285714285714,0.009835153605256762,0.09151505213563464,0.884484056958269,0.9058375691232504,0.021353512164981416,0.9220833333333334,0.7666666666666666,0.5983333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015509724617004395,561,0.23375,187,0.3333333333333333,0.0098176221371547,0.09135199233610682,0.884484056958269,0.905837585166834,0.021353528208564967,0.9220833333333334,0.76625,0.5979166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015352964401245117,562,0.23416666666666666,188,0.33451957295373663,0.009800560109555934,0.0911890372561019,0.884484056958269,0.9058374898490729,0.021353432890803863,0.9216666666666666,0.7658333333333334,0.5975,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015339851379394531,563,0.23458333333333334,189,0.33570159857904086,0.009783790335985526,0.091026429414458,0.884484056958269,0.905837340191744,0.02135328323347494,0.92125,0.7654166666666666,0.5970833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015287399291992188,564,0.235,189,0.3351063829787234,0.009766443189999736,0.09086504317357713,0.884484056958269,0.9058373421040596,0.021353285145790626,0.92125,0.765,0.5966666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015274286270141602,565,0.23541666666666666,190,0.336283185840708,0.00974930429880598,0.09070407323934863,0.884484056958269,0.9058373075333657,0.02135325057509666,0.9208333333333334,0.7645833333333334,0.59625,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0015106201171875,566,0.23583333333333334,191,0.3374558303886926,0.009732338649224055,0.09054355942331543,0.884484056958269,0.9058372463889343,0.021353189430665224,0.9204166666666667,0.7641666666666667,0.5958333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001497507095336914,567,0.23625,191,0.3368606701940035,0.009715174030795089,0.09038444657397754,0.884484056958269,0.9058373824613712,0.021353325503102195,0.9204166666666667,0.76375,0.5954166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0014934539794921875,568,0.23666666666666666,191,0.3362676056338028,0.009698069851163407,0.09022567308717735,0.884484056958269,0.9058374662555677,0.02135340929729864,0.9204166666666667,0.7633333333333333,0.595,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001491546630859375,569,0.23708333333333334,191,0.335676625659051,0.009681025791671028,0.09008009595917586,0.884484056958269,0.905840546375257,0.021356489416987947,0.9204166666666667,0.7629166666666667,0.5945833333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.00148773193359375,570,0.2375,192,0.3368421052631579,0.009664366119786313,0.089921736119217,0.884484056958269,0.9058404692865831,0.021356412328314037,0.92,0.7625,0.5941666666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0014783143997192383,571,0.23791666666666667,192,0.3362521891418564,0.009647440785075654,0.08979239723532609,0.884484056958269,0.9058471648005071,0.021363107842237997,0.92,0.7620833333333333,0.59375,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0014781951904296875,572,0.23833333333333334,192,0.3356643356643357,0.00963057462985699,0.08963727891458186,0.884484056958269,0.905847608432911,0.021363551474642008,0.92,0.7616666666666667,0.5933333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0014716386795043945,573,0.23875,193,0.3368237347294939,0.00961436526313502,0.08948024595400114,0.884484056958269,0.9058474656797868,0.021363408721517773,0.9195833333333333,0.76125,0.5929166666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0014707446098327637,574,0.23916666666666667,194,0.33797909407665505,0.009607402393626835,0.08931457012800909,0.884484056958269,0.9058451249805513,0.021361068022282173,0.9191666666666667,0.7608333333333334,0.5925,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001467883586883545,575,0.23958333333333334,195,0.3391304347826087,0.009590892066126285,0.08915904224242853,0.884484056958269,0.9058450774955176,0.0213610205372485,0.91875,0.7604166666666666,0.5920833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0014677643775939941,576,0.24,195,0.3385416666666667,0.009574241211844815,0.08900435323529463,0.884484056958269,0.9058451017347398,0.02136104477647071,0.91875,0.76,0.5916666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0014594197273254395,577,0.24041666666666667,195,0.3379549393414211,0.009557648072829486,0.08886000263848483,0.884484056958269,0.9058474825926047,0.021363425634335728,0.91875,0.7595833333333333,0.59125,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001450181007385254,578,0.24083333333333334,195,0.3373702422145329,0.009541112349520093,0.08870670233231205,0.884484056958269,0.9058475877699675,0.021363530811698485,0.91875,0.7591666666666667,0.5908333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013827085494995117,579,0.24125,196,0.3385146804835924,0.009524709305409117,0.0885534200315494,0.884484056958269,0.9058475695408803,0.021363512582611294,0.9183333333333333,0.75875,0.5904166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013796687126159668,580,0.24166666666666667,197,0.3396551724137931,0.009510138939166891,0.08839889017479687,0.884484056958269,0.905847122083845,0.02136306512557591,0.9179166666666667,0.7583333333333333,0.59,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001364588737487793,581,0.24208333333333334,198,0.3407917383820998,0.009503424680581806,0.0882370863109827,0.884484056958269,0.9058447849360528,0.02136072797778373,0.9175,0.7579166666666667,0.5895833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013596415519714355,582,0.2425,199,0.34192439862542956,0.009488076176430351,0.08808449579281188,0.884484056958269,0.9058445471880259,0.021360490229756883,0.9170833333333334,0.7575000000000001,0.5891666666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001359403133392334,583,0.24291666666666667,200,0.34305317324185247,0.009473618573635356,0.08793159049342979,0.884484056958269,0.9058441058156314,0.02136004885736232,0.9166666666666666,0.7570833333333333,0.58875,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013442635536193848,584,0.24333333333333335,200,0.3424657534246575,0.009457396624022967,0.08778476871052528,0.884484056958269,0.9058450173444969,0.021360960386227815,0.9166666666666666,0.7566666666666666,0.5883333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.00134199857711792,585,0.24375,201,0.3435897435897436,0.009442201842609634,0.08763373756828981,0.884484056958269,0.9058447804905396,0.02136072353227064,0.91625,0.75625,0.5879166666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001334547996520996,586,0.24416666666666667,201,0.3430034129692833,0.009426088870181972,0.08748451803744145,0.884484056958269,0.9058448601124109,0.021360803154141954,0.91625,0.7558333333333334,0.5875,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001333475112915039,587,0.24458333333333335,201,0.3424190800681431,0.009410030797149294,0.08733562597436942,0.884484056958269,0.9058448954778335,0.02136083851956452,0.91625,0.7554166666666666,0.5870833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013262033462524414,588,0.245,202,0.3435374149659864,0.009399753241311936,0.08718137010032324,0.884484056958269,0.9058434926328482,0.021359435674579194,0.9158333333333333,0.755,0.5866666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013252496719360352,589,0.24541666666666667,202,0.34295415959252973,0.00938379440728594,0.08706681870860135,0.884484056958269,0.905851705383005,0.021367648424735913,0.9158333333333333,0.7545833333333334,0.58625,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001314997673034668,590,0.24583333333333332,203,0.3440677966101695,0.00941974672220521,0.08686739077823141,0.884484056958269,0.905838957191251,0.02135490023298189,0.9154166666666667,0.7541666666666667,0.5858333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013134479522705078,591,0.24625,203,0.34348561759729274,0.009403808064468822,0.08672383647292298,0.884484056958269,0.9058398016897263,0.021355744731457283,0.9154166666666667,0.75375,0.5854166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013096332550048828,592,0.24666666666666667,203,0.34290540540540543,0.009387923253549112,0.08657745959400828,0.884484056958269,0.9058398303247911,0.021355773366522043,0.9154166666666667,0.7533333333333333,0.585,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013075470924377441,593,0.24708333333333332,203,0.342327150084317,0.009372092017033852,0.08643161348722134,0.884484056958269,0.90583986812407,0.021355811165800938,0.9154166666666667,0.7529166666666667,0.5845833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013065338134765625,594,0.2475,203,0.34175084175084175,0.009356314084345244,0.08634685690166673,0.884484056958269,0.9058549040414315,0.021370847083162517,0.9154166666666667,0.7525,0.5841666666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0013045668601989746,595,0.24791666666666667,203,0.3411764705882353,0.009340589186724495,0.08635411305400002,0.884484056958269,0.9058926808195732,0.021408623861304175,0.9154166666666667,0.7520833333333333,0.58375,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012779831886291504,596,0.24833333333333332,204,0.3422818791946309,0.009326029343893065,0.08620811131589065,0.884484056958269,0.9058924046017152,0.021408347643446176,0.915,0.7516666666666667,0.5833333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012777447700500488,597,0.24875,205,0.34338358458961477,0.009339633598998563,0.08603448337458786,0.884484056958269,0.9058851346976977,0.021401077739428728,0.9145833333333333,0.75125,0.5829166666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012769699096679688,598,0.24916666666666668,206,0.34448160535117056,0.009324957495150358,0.08588967098851367,0.884484056958269,0.9058848999795737,0.02140084302130466,0.9141666666666667,0.7508333333333334,0.5825,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012767314910888672,599,0.24958333333333332,207,0.34557595993322204,0.009317331799680681,0.08573834070988709,0.884484056958269,0.9058829178271117,0.021398860868842653,0.9137500000000001,0.7504166666666667,0.5820833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012761950492858887,600,0.25,207,0.345,0.00930180291334788,0.08559631469659507,0.884484056958269,0.9058831356324178,0.021399078674148767,0.9137500000000001,0.75,0.5816666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012623071670532227,601,0.2504166666666667,208,0.34608985024958405,0.00956847633974326,0.08517174090811992,0.884484056958269,0.9058124804106774,0.021328423452408363,0.9133333333333333,0.7495833333333333,0.58125,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012570023536682129,602,0.25083333333333335,208,0.34551495016611294,0.009552581860773587,0.08503126447395332,0.884484056958269,0.905812732463819,0.021328675505549958,0.9133333333333333,0.7491666666666666,0.5808333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012565255165100098,603,0.25125,209,0.3466003316749585,0.00954089028325247,0.08488610058491601,0.884484056958269,0.9058116897302292,0.021327632771960148,0.9129166666666667,0.74875,0.5804166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001255810260772705,604,0.25166666666666665,210,0.347682119205298,0.009525278842212348,0.08474537594835983,0.884484056958269,0.9058116432386063,0.021327586280337225,0.9125,0.7483333333333333,0.58,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012545585632324219,605,0.2520833333333333,211,0.3487603305785124,0.00951250062501135,0.08460233490144418,0.884484056958269,0.9058108955480081,0.021326838589739053,0.9120833333333334,0.7479166666666667,0.5795833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012486577033996582,606,0.2525,211,0.3481848184818482,0.009496803429260505,0.08446429943106454,0.884484056958269,0.9058112925646128,0.021327235606343795,0.9120833333333334,0.7475,0.5791666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012387633323669434,607,0.2529166666666667,212,0.34925864909390447,0.009481947838376342,0.08432435913585261,0.884484056958269,0.9058110927897117,0.021327035831442725,0.9116666666666666,0.7470833333333333,0.57875,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012339949607849121,608,0.25333333333333335,213,0.3503289473684211,0.009497549286798426,0.08415447099832818,0.884484056958269,0.9058031896111789,0.021319132652909804,0.91125,0.7466666666666666,0.5783333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012311339378356934,609,0.25375,214,0.35139573070607555,0.009485596897958339,0.08401264338670007,0.884484056958269,0.9058022652176442,0.021318208259375145,0.9108333333333334,0.7462500000000001,0.5779166666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012302994728088379,610,0.25416666666666665,215,0.3524590163934426,0.009476006617311572,0.0838689578636015,0.884484056958269,0.9058007504152678,0.021316693456998714,0.9104166666666667,0.7458333333333333,0.5775,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012246370315551758,611,0.25458333333333333,215,0.3518821603927987,0.009460497604844614,0.08374096302288156,0.884484056958269,0.9058031104611777,0.021319053502908598,0.9104166666666667,0.7454166666666666,0.5770833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012202858924865723,612,0.255,215,0.35130718954248363,0.009445039275424932,0.08360730133816795,0.884484056958269,0.9058039187995018,0.021319861841232825,0.9104166666666667,0.745,0.5766666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012159347534179688,613,0.2554166666666667,215,0.35073409461663946,0.009429631381011515,0.08347097883034395,0.884484056958269,0.9058039361345194,0.021319879176250348,0.9104166666666667,0.7445833333333334,0.57625,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012156367301940918,614,0.25583333333333336,215,0.3501628664495114,0.009414273675179248,0.08355655531165362,0.884484056958269,0.9058606090255005,0.021376552067231387,0.9104166666666667,0.7441666666666666,0.5758333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012049078941345215,615,0.25625,216,0.35121951219512193,0.009399027068440508,0.08342062983873899,0.884484056958269,0.9058605933544459,0.021376536396176864,0.91,0.74375,0.5754166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0012027621269226074,616,0.25666666666666665,216,0.35064935064935066,0.009383768907615117,0.08328749880787324,0.884484056958269,0.9058611816522898,0.021377124694020797,0.91,0.7433333333333334,0.575,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011946558952331543,617,0.25708333333333333,216,0.3500810372771475,0.00936856020598203,0.08315351371452623,0.884484056958269,0.9058614394423785,0.02137738248410945,0.91,0.7429166666666667,0.5745833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011920928955078125,618,0.2575,217,0.3511326860841424,0.009353469201276218,0.08301889262550953,0.884484056958269,0.9058614218093377,0.021377364851068704,0.9095833333333333,0.7424999999999999,0.5741666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011893510818481445,619,0.2579166666666667,217,0.3505654281098546,0.009338358588673186,0.08288537886938582,0.884484056958269,0.9058615775916647,0.02137752063339576,0.9095833333333333,0.7420833333333333,0.57375,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001188814640045166,620,0.25833333333333336,217,0.35,0.009323296719981777,0.08275262010734408,0.884484056958269,0.9058618171526662,0.02137776019439722,0.9095833333333333,0.7416666666666667,0.5733333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011830925941467285,621,0.25875,217,0.3494363929146538,0.009308283359724159,0.08262018390575757,0.884484056958269,0.9058620295438838,0.02137797258561477,0.9095833333333333,0.74125,0.5729166666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011721253395080566,622,0.25916666666666666,217,0.34887459807073956,0.009293318273936821,0.08248749824833736,0.884484056958269,0.9058620669209632,0.021378009962694098,0.9095833333333333,0.7408333333333333,0.5725,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011712312698364258,623,0.25958333333333333,217,0.34831460674157305,0.00927840123015843,0.0823575368189936,0.884484056958269,0.9058627008908662,0.02137864393259709,0.9095833333333333,0.7404166666666667,0.5720833333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001165151596069336,624,0.26,218,0.34935897435897434,0.009267040361196566,0.08222204522313312,0.884484056958269,0.9058617887162836,0.02137773175801461,0.9091666666666667,0.74,0.5716666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011646747589111328,625,0.2604166666666667,218,0.3488,0.009252213096618653,0.08209846171438694,0.884484056958269,0.9058638646963907,0.0213798077381216,0.9091666666666667,0.7395833333333333,0.57125,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011632442474365234,626,0.2608333333333333,219,0.3498402555910543,0.009237790640931541,0.08196695657452932,0.884484056958269,0.9058637714647921,0.021379714506523064,0.90875,0.7391666666666667,0.5708333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011590123176574707,627,0.26125,220,0.3508771929824561,0.009223583212309476,0.08183570188638031,0.884484056958269,0.9058636340760859,0.021379577117816854,0.9083333333333333,0.73875,0.5704166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011572837829589844,628,0.26166666666666666,220,0.3503184713375796,0.009208895977894972,0.08170632200885065,0.884484056958269,0.9058638778839183,0.021379820925649256,0.9083333333333333,0.7383333333333333,0.57,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011513233184814453,629,0.26208333333333333,220,0.3497615262321145,0.009194255443748875,0.08157672591223152,0.884484056958269,0.9058639572077664,0.021379900249497343,0.9083333333333333,0.7379166666666667,0.5695833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011507272720336914,630,0.2625,220,0.3492063492063492,0.009179661387488956,0.08146018564760212,0.884484056958269,0.9058673556907646,0.021383298732495556,0.9083333333333333,0.7375,0.5691666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011464357376098633,631,0.2629166666666667,220,0.3486529318541997,0.009165113588142697,0.08133741007990863,0.884484056958269,0.9058690176917783,0.021384960733509314,0.9083333333333333,0.7370833333333333,0.56875,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011403560638427734,632,0.2633333333333333,220,0.34810126582278483,0.009150611826136142,0.08120897053033585,0.884484056958269,0.9058690858645908,0.021385028906321775,0.9083333333333333,0.7366666666666667,0.5683333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011360645294189453,633,0.26375,220,0.34755134281200634,0.009136155883282846,0.08108081617120412,0.884484056958269,0.9058691222234241,0.021385065265155087,0.9083333333333333,0.7362500000000001,0.5679166666666666,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011271834373474121,634,0.26416666666666666,220,0.3470031545741325,0.009121745542772937,0.08095297977998148,0.884484056958269,0.9058691357834808,0.021385078825211772,0.9083333333333333,0.7358333333333333,0.5675,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011183619499206543,635,0.26458333333333334,221,0.3480314960629921,0.00910920176919051,0.0808236735924257,0.884484056958269,0.9058686539295984,0.0213845969713293,0.9079166666666667,0.7354166666666666,0.5670833333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011159777641296387,636,0.265,222,0.3490566037735849,0.009095544710099322,0.08069592675943889,0.884484056958269,0.9058684775495204,0.021384420591251303,0.9075,0.735,0.5666666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011082887649536133,637,0.2654166666666667,222,0.34850863422291994,0.009081265989989276,0.08057691163004754,0.884484056958269,0.9058705122534109,0.021386455295141785,0.9075,0.7345833333333334,0.56625,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001107633113861084,638,0.2658333333333333,222,0.34796238244514105,0.009067032030757318,0.08047766996646843,0.884484056958269,0.9058777042243552,0.02139364726608619,0.9075,0.7341666666666666,0.5658333333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0011047124862670898,639,0.26625,222,0.3474178403755869,0.009052842622258481,0.08035333717244798,0.884484056958269,0.9058781329804333,0.021394076022164275,0.9075,0.73375,0.5654166666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0010995864868164062,640,0.26666666666666666,223,0.3484375,0.009087100997567177,0.08017938164121005,0.884484056958269,0.9058652253959251,0.021381168437656015,0.9070833333333334,0.7333333333333334,0.565,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0010989904403686523,641,0.26708333333333334,223,0.34789391575663026,0.009072924552953188,0.08005500926858457,0.884484056958269,0.9058654156837534,0.02138135872548446,0.9070833333333334,0.7329166666666667,0.5645833333333333,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001095116138458252,642,0.2675,224,0.34890965732087226,0.009060384885544346,0.07992872037863899,0.884484056958269,0.905864989659555,0.021380932701285927,0.9066666666666666,0.7324999999999999,0.5641666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0010887980461120605,643,0.2679166666666667,225,0.3499222395023328,0.009055111678911034,0.07979559684302628,0.884484056958269,0.9058626272791298,0.021378570320860792,0.90625,0.7320833333333333,0.56375,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.001079559326171875,644,0.2683333333333333,225,0.34937888198757766,0.009041050946490365,0.07979016106934374,0.884484056958269,0.9058944168452097,0.02141035988694057,0.90625,0.7316666666666667,0.5633333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,0.0010778307914733887,645,0.26875,226,0.35038759689922483,0.009027228983797769,0.07966626022270945,0.884484056958269,0.9058943643931222,0.021410307434853167,0.9058333333333334,0.73125,0.5629166666666666,0.8316666666666667,0,0
