generator,benchmark,num_episodes,threshold,accepted_count,coverage,degradation_count,conditional_degradation_risk,conditional_excess_miou_loss,conditional_mean_delta_miou,mean_baseline_miou,overall_selected_miou,overall_gain_over_baseline,overall_ndr,baseline_output_rate,gate_fallback_rate,maximum_refinement_coverage,is_default_tau,is_original_endpoint
PerSAM-F-compatible,FSS-1000,7200,0.0,2882,0.4002777777777778,1166,0.40458015267175573,0.022532585149373674,0.0541673168863314,0.8578307747619369,0.8795127479933823,0.02168197323144543,0.8380555555555556,0.5997222222222223,0.4361111111111111,0.8363888888888888,1,0
PerSAM-F-compatible,COCO-20i,12000,0.0,6291,0.52425,2109,0.33524082021936097,0.030934610207624492,0.05876593358782962,0.5351710284367146,0.5659790691201343,0.030808040683419677,0.82425,0.47575,0.30783333333333335,0.8320833333333333,1,0
PerSAM-F-compatible,Pascal-5i,12000,0.0,5285,0.4404166666666667,3574,0.6762535477767266,0.07055145349964705,-0.0010251011485220686,0.6696507865997877,0.6691993149689595,-0.00045147163082826105,0.7021666666666666,0.5595833333333333,0.395,0.8354166666666667,1,0
Matcher,FSS-1000,2400,0.0,1008,0.42,391,0.3878968253968254,0.006024532493144747,0.051005837989837995,0.884484056958269,0.905906508914001,0.021422451955731957,0.8370833333333334,0.5800000000000001,0.4116666666666667,0.8316666666666667,1,0
Matcher,COCO-20i,1000,0.0,455,0.455,176,0.3868131868131868,0.01727035150423155,0.030642029465237572,0.6810136221852153,0.6949557455918984,0.013942123406683094,0.8240000000000001,0.5449999999999999,0.351,0.806,1,0
