obj_name,PRMAGIC_1_best_iter
0_class-760,4
1_class-760,1
2_class-760,0
3_class-760,5
4_class-760,5
5_class-760,3
6_class-760,1
7_class-760,3
8_class-760,3
9_class-760,3
10_class-761,3
11_class-761,2
12_class-761,1
13_class-761,0
14_class-761,5
15_class-761,4
16_class-761,3
17_class-761,0
18_class-761,5
19_class-761,3
20_class-762,0
21_class-762,3
22_class-762,1
23_class-762,0
24_class-762,2
25_class-762,3
26_class-762,5
27_class-762,2
28_class-762,5
29_class-762,5
30_class-763,1
31_class-763,5
32_class-763,3
33_class-763,5
34_class-763,1
35_class-763,1
36_class-763,3
37_class-763,0
38_class-763,0
39_class-763,2
40_class-764,3
41_class-764,0
42_class-764,4
43_class-764,3
44_class-764,0
45_class-764,1
46_class-764,0
47_class-764,4
48_class-764,1
49_class-764,5
50_class-765,0
51_class-765,1
52_class-765,0
53_class-765,5
54_class-765,5
55_class-765,1
56_class-765,0
57_class-765,3
58_class-765,5
59_class-765,3
60_class-766,5
61_class-766,0
62_class-766,4
63_class-766,0
64_class-766,1
65_class-766,0
66_class-766,4
67_class-766,3
68_class-766,0
69_class-766,4
70_class-767,0
71_class-767,2
72_class-767,5
73_class-767,4
74_class-767,2
75_class-767,5
76_class-767,0
77_class-767,4
78_class-767,2
79_class-767,3
80_class-768,1
81_class-768,3
82_class-768,5
83_class-768,5
84_class-768,0
85_class-768,3
86_class-768,3
87_class-768,4
88_class-768,0
89_class-768,3
90_class-769,2
91_class-769,0
92_class-769,3
93_class-769,3
94_class-769,0
95_class-769,0
96_class-769,0
97_class-769,1
98_class-769,3
99_class-769,0
100_class-770,5
101_class-770,1
102_class-770,5
103_class-770,3
104_class-770,4
105_class-770,3
106_class-770,2
107_class-770,5
108_class-770,2
109_class-770,4
110_class-771,1
111_class-771,1
112_class-771,5
113_class-771,3
114_class-771,0
115_class-771,2
116_class-771,4
117_class-771,5
118_class-771,4
119_class-771,0
120_class-772,3
121_class-772,3
122_class-772,4
123_class-772,5
124_class-772,4
125_class-772,4
126_class-772,4
127_class-772,5
128_class-772,4
