obj_name,selector,selected_iter,pre_fallback_iter,fallback_applied,selector_miou,baseline_miou,oracle_miou,support_query_selected,decoder_confidence_selected,temporal_stability_selected,foreground_background_separation_selected
0_class-760,original,4,4,False,0.9805678129196167,0.9804949164390564,0.9805678129196167,0.9968637824058533,1.0061428546905518,0.9971868086902037,0.9839995503425598
1_class-760,original,1,1,False,0.9713048338890076,0.9712297916412354,0.9713048338890076,0.9800494313240051,1.0007940530776978,0.9992476803477388,0.9844849109649658
2_class-760,original,0,0,False,0.976893424987793,0.976893424987793,0.976893424987793,0.997093677520752,1.006343126296997,1.0,0.9801803827285767
3_class-760,original,5,5,False,0.9638237953186035,0.9642367362976074,0.9643529653549194,0.9822025895118713,1.0095340013504028,0.9991580572170283,0.989555299282074
4_class-760,original,5,5,False,0.9713801145553589,0.9706425666809082,0.9713801145553589,0.9854108691215515,0.9986919164657593,0.9984315745119153,0.978634774684906
5_class-760,original,3,3,False,0.9396743774414062,0.9413452744483948,0.948259174823761,0.9975155591964722,0.9940478801727295,0.9715539305301646,0.9679096937179565
6_class-760,original,1,1,False,0.9381647109985352,0.944915771484375,0.9451709985733032,0.9836959838867188,0.9950237274169922,0.9765308332559794,0.9826425909996033
7_class-760,original,3,3,False,0.8795682191848755,0.8797058463096619,0.8908498287200928,0.9823208451271057,1.0019891262054443,0.9982764192610147,0.9819862246513367
8_class-760,original,3,3,False,0.9331560134887695,0.9335267543792725,0.9338487386703491,0.9935653209686279,1.0034486055374146,0.9986557885107257,0.984506368637085
9_class-760,original,3,3,False,0.9403156042098999,0.942328691482544,0.9680483341217041,0.9892333149909973,0.9938424825668335,0.987092978995813,0.9775875806808472
10_class-761,original,3,3,False,0.8208117485046387,0.9756484031677246,0.9756745100021362,0.9914759397506714,0.981318473815918,0.9910971492628753,0.9421601891517639
11_class-761,original,2,2,False,0.9747439622879028,0.9742840528488159,0.9747538566589355,0.9120886325836182,1.0054502487182617,0.9987469437652812,0.990601122379303
12_class-761,original,1,1,False,0.5813354849815369,0.5810160040855408,0.5831971168518066,0.9942770600318909,0.9751588106155396,0.9970195499815566,0.956932544708252
13_class-761,original,0,0,False,0.9741334319114685,0.9741334319114685,0.9745386838912964,0.9955168962478638,0.9999065399169922,1.0,0.9720144867897034
14_class-761,original,5,5,False,0.7593055963516235,0.6429975628852844,0.7616963386535645,0.9952825307846069,0.9718669652938843,0.3786658011302887,0.9420445561408997
15_class-761,original,4,4,False,0.9523434638977051,0.9541888236999512,0.9541888236999512,0.98887038230896,0.9943497180938721,0.9964875116554864,0.9671422243118286
16_class-761,original,3,3,False,0.9735003113746643,0.9734451770782471,0.9735010266304016,0.9922994375228882,1.0006216764450073,0.9992435043207542,0.9764001369476318
17_class-761,original,0,0,False,0.9703614115715027,0.9703614115715027,0.9706799983978271,0.9857997894287109,1.001821756362915,1.0,0.9852598309516907
18_class-761,original,5,5,False,0.6850017309188843,0.683048665523529,0.6897961497306824,0.9730088114738464,1.0043666362762451,0.9935138592235939,0.9679742455482483
19_class-761,original,3,3,False,0.9593451023101807,0.8019338846206665,0.9599146842956543,0.9751689434051514,0.9915682077407837,0.7101262880607422,0.9682378768920898
20_class-762,original,0,0,False,0.944749116897583,0.944749116897583,0.9526609182357788,0.9557943940162659,1.0026410818099976,1.0,0.9769803881645203
