obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
27_class-1,4,0,0,1,0.5563951730728149,0.44515979290008545,0.44515979290008545,0.5563951730728149,-0.003464937210083008,-0.003464937210083008
