obj_name,selector,selected_iter,pre_fallback_iter,fallback_applied,selector_miou,baseline_miou,oracle_miou,support_query_selected,decoder_confidence_selected,temporal_stability_selected,foreground_background_separation_selected
0_class-0,guarded,0,0,False,0.029519392177462578,0.029519392177462578,0.18804912269115448,0.5830122232437134,0.8368567109107972,1.0,4.707919597625732
1_class-72,guarded,2,2,False,0.44783487915992737,0.4504614770412445,0.4504614770412445,0.7318515777587891,0.9022326946258545,0.8297343725598763,8.358424186706543
2_class-68,guarded,4,4,False,0.7630525827407837,0.7640329599380493,0.7737305760383606,0.7241003513336182,0.9750277996063232,0.9959234910446216,18.293813705444336
3_class-76,guarded,0,2,True,0.16444632411003113,0.16444632411003113,0.16743972897529602,0.8384504318237305,0.9755650877952575,1.0,11.873686790466309
4_class-36,guarded,3,3,False,0.8407882452011108,0.8332934379577637,0.8509079217910767,0.8590964078903198,0.9396693110466003,0.9639191290824262,25.169221878051758
5_class-56,guarded,4,4,False,0.42511802911758423,0.38289251923561096,0.42511802911758423,0.7665220499038696,0.8257862210273743,0.36293313185784887,5.131488800048828
6_class-48,guarded,0,0,False,0.6260197758674622,0.6260197758674622,0.6675792932510376,0.8858277797698975,0.9847911715507507,1.0,13.873686790466309
7_class-36,guarded,0,1,True,0.8651273250579834,0.8651273250579834,0.889008641242981,0.9106559157371521,0.8297758817672729,1.0,14.411343574523926
8_class-40,guarded,3,3,False,0.3554570972919464,0.35435232520103455,0.35565996170043945,0.8985674977302551,0.9608716249465943,0.9944850991621593,21.452402114868164
9_class-4,guarded,0,4,True,0.932259738445282,0.932259738445282,0.9374825954437256,0.7536195516586304,0.9457904934883118,1.0,11.52973747253418
10_class-0,guarded,0,3,True,0.26086291670799255,0.26086291670799255,0.8159767985343933,0.6710565090179443,0.9950984835624694,1.0,11.905930519104004
11_class-68,guarded,0,0,False,0.9679960012435913,0.9679960012435913,0.9697122573852539,0.8997474908828735,0.9506774544715881,1.0,23.67717742919922
12_class-40,guarded,0,0,False,0.45104867219924927,0.45104867219924927,0.45104867219924927,0.8022720217704773,0.9317201614379883,1.0,9.688108444213867
13_class-36,guarded,0,1,True,0.8209419250488281,0.8209419250488281,0.8723208904266357,0.8148079514503479,0.8512160897254943,1.0,9.638201713562012
14_class-28,guarded,5,5,False,0.4902462363243103,0.4820038080215454,0.4902462363243103,0.8756734132766724,0.9476436257362366,0.28451537971600915,18.411779403686523
15_class-72,guarded,0,4,True,0.9620463848114014,0.9620463848114014,0.9697299003601074,0.9404221773147583,0.9589136838912964,1.0,23.248699188232422
16_class-52,guarded,0,3,True,0.32475921511650085,0.32475921511650085,0.41565054655075073,0.7785938382148743,0.8585547566413879,1.0,12.788053512573242
17_class-32,guarded,0,3,True,0.959567666053772,0.959567666053772,0.9602997303009033,0.9445740580558777,0.9485618233680725,1.0,41.372344970703125
18_class-72,guarded,2,2,False,0.3983297348022461,0.6635491847991943,0.7670844197273254,0.8057665824890137,0.8906731963157654,0.3473271914823192,7.50179386138916
19_class-12,guarded,0,0,False,0.9506317377090454,0.9506317377090454,0.9542975425720215,0.7730913162231445,0.9787143349647522,1.0,26.067106246948242
20_class-48,guarded,0,0,False,0.2915748357772827,0.2915748357772827,0.29726898670196533,0.8556554317474365,0.9393668174743652,1.0,16.93769073486328
21_class-60,guarded,0,2,True,0.7748172879219055,0.7748172879219055,0.7759344577789307,0.7643145322799683,0.998419213294983,1.0,21.57012176513672
22_class-4,guarded,0,4,True,0.8753094673156738,0.8753094673156738,0.909935712814331,0.5819469094276428,0.963468050956726,1.0,16.339569091796875
23_class-60,guarded,1,1,False,0.14664143323898315,0.14572839438915253,0.3182796835899353,0.8139563202857971,0.8846539497375489,0.8775781851042265,5.65186882019043
24_class-32,guarded,0,0,False,0.9522150158882141,0.9522150158882141,0.9534683227539062,0.9419145584106445,0.9460455775260925,1.0,29.113521575927734
25_class-60,guarded,0,1,True,0.266735315322876,0.266735315322876,0.36940857768058777,0.7039594650268555,0.9814616084098816,1.0,13.147359848022461
26_class-52,guarded,1,1,False,0.9424914121627808,0.9284036159515381,0.943972647190094,0.9347749352455139,0.9534719586372375,0.9395285275025623,29.403636932373047
27_class-24,guarded,0,5,True,0.9386627674102783,0.9386627674102783,0.9391028881072998,0.85595703125,0.974920928478241,1.0,32.184478759765625
28_class-64,guarded,4,4,False,0.4007648229598999,0.3792714774608612,0.7355602979660034,0.8865568041801453,0.9668608665466308,0.7978918877287181,13.187162399291992
29_class-40,guarded,1,1,False,0.5788928270339966,0.48866507411003113,0.5788928270339966,0.8518136739730835,0.9039116144180298,0.22349255024832507,15.613519668579102
30_class-40,guarded,2,2,False,0.5171863436698914,0.5396871566772461,0.5396871566772461,0.8662594556808472,0.9403459787368774,0.6694146402087907,13.626237869262695
31_class-24,guarded,0,0,False,0.5295650362968445,0.5295650362968445,0.5295650362968445,0.9279477596282959,0.976919412612915,1.0,23.54027557373047
32_class-28,guarded,2,2,False,0.5336807370185852,0.5387440323829651,0.5700860619544983,0.8482476472854614,0.943359625339508,0.9480703969694578,19.148273468017578
33_class-16,guarded,2,2,False,0.9315780401229858,0.9270780086517334,0.9355169534683228,0.854427695274353,0.974506413936615,0.9836041717196217,21.95523452758789
34_class-52,guarded,2,2,False,0.7189798355102539,0.8446055054664612,0.8510565757751465,0.88884037733078,0.8965065598487854,0.8571493749429693,14.176851272583008
35_class-76,guarded,0,3,True,0.7469384670257568,0.7469384670257568,0.7827947735786438,0.903204619884491,0.9268401384353637,1.0,28.944564819335938
36_class-76,guarded,5,5,False,0.8330451250076294,0.8340521454811096,0.8343205451965332,0.9190517067909241,0.9704983234405518,0.9924802447106806,29.22444725036621
37_class-36,guarded,0,0,False,0.8800450563430786,0.8800450563430786,0.8800450563430786,0.933007538318634,0.928734278678894,1.0,20.126609802246094
38_class-60,guarded,0,1,True,0.2671332061290741,0.2671332061290741,0.3560941815376282,0.7791193723678589,0.9247946977615357,1.0,10.562215805053711
39_class-48,guarded,0,1,True,0.8212331533432007,0.8212331533432007,0.8264545798301697,0.915041446685791,0.8958406329154969,1.0,7.317229747772217
40_class-64,guarded,3,3,False,0.9139533042907715,0.7232190370559692,0.9206362962722778,0.8371476531028748,0.9230109930038453,0.9296057028291379,24.092966079711914
41_class-12,guarded,0,5,True,0.21043285727500916,0.21043285727500916,0.2539583146572113,0.7864081859588623,0.8229220390319825,1.0,5.498100280761719
42_class-36,guarded,0,2,True,0.20057137310504913,0.20057137310504913,0.2013743817806244,0.7058480978012085,0.9818895101547241,1.0,12.420976638793945
43_class-44,guarded,4,4,False,0.9223892688751221,0.9149314165115356,0.9233903884887695,0.7179403901100159,0.9080482721328735,0.9949433879300869,22.632036209106445
44_class-32,guarded,0,0,False,0.9648476243019104,0.9648476243019104,0.9653485417366028,0.97371906042099,0.9718081235885621,1.0,44.91814422607422
45_class-56,guarded,2,2,False,0.40202856063842773,0.38540562987327576,0.4066624045372009,0.8024433851242065,0.8387159109115601,0.7381886040676342,6.951509475708008
46_class-4,guarded,4,4,False,0.0008200752781704068,0.0006655864417552948,0.0008200752781704068,0.5990877151489258,1.004630970954895,0.9992377617363939,11.699742317199707
47_class-24,guarded,0,4,True,0.42637258768081665,0.42637258768081665,0.4643714427947998,0.8259059190750122,0.8541235327720642,1.0,10.242134094238281
48_class-64,guarded,0,4,True,0.6851805448532104,0.6851805448532104,0.8861633539199829,0.8934940099716187,0.8419846653938293,1.0,17.18707847595215
