obj_name,PRMAGIC_1_best_iter
0_class-0,1
1_class-72,1
2_class-68,3
3_class-76,4
4_class-36,1
5_class-56,4
6_class-48,1
7_class-36,2
8_class-40,2
9_class-4,5
10_class-0,2
11_class-68,4
12_class-40,3
13_class-36,0
14_class-28,4
15_class-72,1
16_class-52,0
17_class-32,3
18_class-72,0
19_class-12,3
20_class-48,1
21_class-60,4
22_class-4,1
23_class-60,4
24_class-32,5
25_class-60,3
26_class-52,0
27_class-24,5
28_class-64,2
29_class-40,1
30_class-40,2
31_class-24,4
32_class-28,0
33_class-16,2
34_class-52,0
35_class-76,2
36_class-76,2
37_class-36,3
38_class-60,4
39_class-48,3
40_class-64,2
41_class-12,2
42_class-36,2
43_class-44,1
44_class-32,4
45_class-56,2
46_class-4,1
47_class-24,0
48_class-64,4
49_class-36,3
50_class-60,4
51_class-16,4
52_class-76,4
53_class-0,0
54_class-52,2
55_class-28,2
56_class-76,4
57_class-60,4
58_class-20,3
59_class-76,0
60_class-56,4
61_class-60,3
62_class-32,0
63_class-36,2
64_class-52,5
65_class-12,5
66_class-24,2
67_class-56,0
68_class-0,0
69_class-36,5
70_class-0,1
71_class-32,0
72_class-72,3
73_class-32,2
74_class-20,5
75_class-24,3
76_class-0,0
77_class-0,0
78_class-44,1
79_class-36,3
80_class-56,2
81_class-52,3
82_class-32,0
83_class-28,5
84_class-44,2
85_class-60,0
86_class-72,2
87_class-56,2
88_class-44,4
89_class-4,5
90_class-20,1
91_class-76,1
92_class-28,0
93_class-64,4
94_class-32,2
95_class-32,4
96_class-48,1
97_class-28,0
98_class-24,0
99_class-48,2
100_class-44,2
101_class-64,4
102_class-40,0
103_class-48,2
104_class-4,1
105_class-4,0
106_class-20,4
107_class-12,0
108_class-28,5
109_class-52,3
110_class-60,1
111_class-56,0
112_class-4,5
113_class-28,0
114_class-52,5
115_class-4,0
116_class-20,2
117_class-0,1
118_class-24,2
119_class-48,1
120_class-8,0
121_class-44,5
122_class-60,3
123_class-72,2
124_class-8,4
125_class-36,3
126_class-44,5
127_class-40,1
128_class-32,5
129_class-0,5
130_class-68,0
131_class-24,2
132_class-44,0
133_class-20,4
134_class-64,1
135_class-60,3
136_class-68,1
137_class-56,3
138_class-56,2
139_class-36,5
140_class-4,2
141_class-60,1
142_class-76,0
143_class-16,4
144_class-60,2
145_class-24,4
146_class-4,2
147_class-36,1
148_class-12,2
149_class-20,3
150_class-60,1
151_class-4,2
152_class-0,4
153_class-36,1
154_class-28,4
155_class-48,5
156_class-48,5
157_class-8,2
158_class-4,5
159_class-76,4
160_class-56,0
161_class-24,1
162_class-64,0
163_class-36,3
164_class-8,5
165_class-36,3
166_class-48,3
167_class-52,1
168_class-68,3
169_class-40,2
170_class-76,4
171_class-0,0
172_class-76,2
173_class-24,1
174_class-72,2
175_class-52,4
176_class-24,1
177_class-16,3
178_class-48,4
179_class-4,0
180_class-0,2
181_class-16,4
182_class-68,2
183_class-36,0
184_class-20,0
185_class-16,2
186_class-72,0
187_class-64,1
188_class-24,2
189_class-76,5
190_class-4,5
191_class-24,3
192_class-4,1
193_class-24,1
194_class-44,2
195_class-36,1
196_class-64,0
197_class-36,1
198_class-48,1
199_class-12,0
200_class-12,4
201_class-36,3
202_class-64,3
203_class-4,0
204_class-44,5
205_class-4,1
206_class-64,1
207_class-52,4
208_class-20,0
209_class-28,0
210_class-48,0
211_class-36,3
212_class-64,0
213_class-52,4
214_class-64,0
215_class-28,0
216_class-40,4
217_class-20,5
218_class-0,4
219_class-24,5
220_class-64,5
221_class-16,3
222_class-40,2
223_class-12,4
224_class-76,0
225_class-24,3
226_class-28,4
227_class-48,3
228_class-20,2
229_class-56,0
230_class-64,3
231_class-72,3
232_class-32,2
233_class-20,2
234_class-0,3
235_class-68,0
236_class-28,3
237_class-0,1
238_class-44,5
239_class-12,2
240_class-56,3
241_class-64,1
242_class-0,3
243_class-48,5
244_class-32,2
245_class-60,2
246_class-4,5
247_class-8,0
248_class-44,1
249_class-8,3
250_class-72,1
251_class-8,0
252_class-56,2
253_class-72,5
254_class-64,5
255_class-20,0
256_class-32,4
257_class-48,5
258_class-68,4
259_class-64,3
260_class-52,3
261_class-8,4
262_class-44,5
263_class-44,0
264_class-68,5
265_class-24,4
266_class-20,0
267_class-12,3
268_class-56,2
269_class-52,5
270_class-4,2
271_class-72,0
272_class-16,3
273_class-40,5
274_class-48,1
275_class-16,5
276_class-20,0
277_class-44,1
278_class-24,2
279_class-60,4
280_class-68,4
281_class-76,2
282_class-56,5
283_class-24,5
284_class-24,1
285_class-64,3
286_class-72,4
287_class-12,2
288_class-0,5
289_class-56,1
290_class-0,1
291_class-52,3
292_class-32,3
293_class-4,2
294_class-24,1
295_class-8,5
296_class-76,5
297_class-32,3
298_class-4,2
299_class-40,1
