obj_name,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5
0_class-0,0.9353439807891846,0.9346691370010376,0.9351645708084106,0.9348731637001038,0.9350870847702026,0.9351735711097717
1_class-72,0.4659702479839325,0.46622365713119507,0.4627111256122589,0.46757277846336365,0.43845874071121216,0.46622365713119507
2_class-68,0.16492187976837158,0.1636268049478531,0.16505791246891022,0.16495542228221893,0.17853416502475739,0.16500946879386902
3_class-76,0.17191265523433685,0.1675168126821518,0.17185039818286896,0.1524020880460739,0.17220595479011536,0.16957329213619232
4_class-36,0.5165452361106873,0.48651444911956787,0.48559892177581787,0.5500093698501587,0.4892060160636902,0.48851388692855835
5_class-56,0.35183829069137573,0.35736745595932007,0.354209303855896,0.4186403751373291,0.42031505703926086,0.35408300161361694
6_class-48,0.4342132806777954,0.43431025743484497,0.4344537854194641,0.7031234502792358,0.6580531001091003,0.4338601529598236
7_class-36,0.5452542304992676,0.4786750376224518,0.4786265790462494,0.5131351947784424,0.7273309230804443,0.47867316007614136
8_class-40,0.9569554328918457,0.9544506072998047,0.9665600061416626,0.9588758945465088,0.9570801258087158,0.9570395946502686
9_class-4,0.8519080877304077,0.9416700005531311,0.8443801403045654,0.9147897958755493,0.9385080933570862,0.9431995153427124
10_class-0,0.2711796164512634,0.27115538716316223,0.2711535394191742,0.27114981412887573,0.2711665630340576,0.2711423635482788
11_class-68,0.4674793481826782,0.40611451864242554,0.4570169448852539,0.40367990732192993,0.7372704744338989,0.40635132789611816
12_class-40,0.47883716225624084,0.48054590821266174,0.4874331057071686,0.48348450660705566,0.4840454161167145,0.48330003023147583
13_class-36,0.8204818964004517,0.48147153854370117,0.3978157639503479,0.6529717445373535,0.43091249465942383,0.4093613922595978
14_class-28,0.46236667037010193,0.4669286608695984,0.3901573419570923,0.39647817611694336,0.48565474152565,0.545630156993866
15_class-72,0.43832674622535706,0.4342958629131317,0.48056337237358093,0.4428265690803528,0.708996593952179,0.5233333706855774
16_class-52,0.3193974196910858,0.31648293137550354,0.21161647140979767,0.29309356212615967,0.3341657221317291,0.21136298775672913
17_class-32,0.419611394405365,0.3967425525188446,0.42213886976242065,0.38902682065963745,0.4889129102230072,0.49477070569992065
18_class-72,0.14877842366695404,0.2698599100112915,0.10603653639554977,0.11197706311941147,0.14778104424476624,0.10633688420057297
19_class-12,0.43689531087875366,0.8891488313674927,0.5424111485481262,0.9006432294845581,0.6969403028488159,0.4084765315055847
20_class-48,0.278247594833374,0.372291624546051,0.8569332957267761,0.7963670492172241,0.24564945697784424,0.46718159317970276
21_class-60,0.6859480142593384,0.680690586566925,0.7263400554656982,0.7806012630462646,0.7813087701797485,0.5391877889633179
22_class-4,0.3391900062561035,0.9082505702972412,0.9081220626831055,0.9079087972640991,0.4370990991592407,0.9080020189285278
23_class-60,0.28834715485572815,0.28849244117736816,0.28293436765670776,0.35532671213150024,0.28128254413604736,0.29512569308280945
24_class-32,0.464122474193573,0.4964117407798767,0.4726567566394806,0.47372445464134216,0.4842694103717804,0.45941200852394104
25_class-60,0.3692680895328522,0.36926618218421936,0.3749697506427765,0.3692241907119751,0.3692231774330139,0.3698371946811676
26_class-52,0.6893166303634644,0.33195915818214417,0.5792532563209534,0.3407709002494812,0.5064857602119446,0.5158929824829102
27_class-24,0.43636611104011536,0.373770147562027,0.37510061264038086,0.37426766753196716,0.37445029616355896,0.45567670464515686
28_class-64,0.38572317361831665,0.32879024744033813,0.3515317142009735,0.431852251291275,0.36123573780059814,0.4017275869846344
29_class-40,0.4480994939804077,0.43148207664489746,0.4314597249031067,0.3550642430782318,0.36628666520118713,0.43142247200012207
30_class-40,0.4820347726345062,0.3970152735710144,0.5373803973197937,0.39405059814453125,0.44992390275001526,0.40454405546188354
31_class-24,0.8843000531196594,0.8190399408340454,0.8569470047950745,0.8834828734397888,0.8824129104614258,0.7599856853485107
32_class-28,0.4599979817867279,0.7115805149078369,0.5377928018569946,0.6359397768974304,0.5304588079452515,0.5170000195503235
33_class-16,0.3830760717391968,0.49289631843566895,0.3827182948589325,0.34918874502182007,0.34720709919929504,0.48907798528671265
34_class-52,0.61459881067276,0.7733933925628662,0.5751944780349731,0.8169463872909546,0.7612565755844116,0.6454570293426514
35_class-76,0.4663378894329071,0.5131462812423706,0.6579409837722778,0.5187398195266724,0.5179745554924011,0.47930803894996643
36_class-76,0.5267312526702881,0.526753306388855,0.4583973288536072,0.5266155004501343,0.5268065929412842,0.5252063274383545
37_class-36,0.5607204437255859,0.4762361943721771,0.47567465901374817,0.7576875686645508,0.4914591908454895,0.6274170279502869
38_class-60,0.26962408423423767,0.26958975195884705,0.26955050230026245,0.26967740058898926,0.2695951461791992,0.38683098554611206
39_class-48,0.9073806405067444,0.8989063501358032,0.918550968170166,0.5892033576965332,0.9076447486877441,0.9059361815452576
40_class-64,0.2836719751358032,0.4582165479660034,0.6504273414611816,0.48119065165519714,0.2728939652442932,0.27708664536476135
41_class-12,0.4870889186859131,0.39084863662719727,0.36379411816596985,0.4835403561592102,0.4299084544181824,0.433016836643219
42_class-36,0.1630725860595703,0.19989347457885742,0.1113925576210022,0.20210570096969604,0.20289023220539093,0.2023581564426422
