obj_name,PRMAGIC_1_best_iter
0_class-1,3
1_class-41,4
2_class-57,5
3_class-77,2
4_class-25,3
5_class-65,1
6_class-33,4
7_class-9,3
8_class-21,4
9_class-69,3
10_class-53,3
11_class-25,4
12_class-57,0
13_class-53,2
14_class-9,4
15_class-1,1
16_class-61,3
17_class-69,1
18_class-77,1
19_class-45,0
20_class-25,5
21_class-1,4
22_class-29,2
23_class-77,4
24_class-17,5
25_class-25,1
26_class-1,1
27_class-21,2
28_class-25,1
29_class-45,0
30_class-49,3
31_class-13,2
32_class-1,4
33_class-29,0
34_class-33,5
35_class-9,0
36_class-33,1
37_class-57,1
38_class-25,0
39_class-37,3
40_class-45,4
41_class-69,3
42_class-65,0
43_class-9,2
44_class-17,4
45_class-5,3
46_class-25,1
47_class-65,4
48_class-57,4
49_class-37,3
50_class-57,5
51_class-5,1
52_class-49,4
53_class-1,4
54_class-77,5
55_class-53,4
56_class-17,2
57_class-13,2
58_class-41,3
59_class-65,0
60_class-5,2
61_class-61,1
62_class-33,4
63_class-57,3
64_class-21,4
65_class-41,4
66_class-65,2
67_class-77,1
68_class-5,1
69_class-25,0
70_class-13,5
71_class-5,4
72_class-13,5
73_class-29,5
74_class-57,4
75_class-53,4
76_class-49,5
77_class-77,1
78_class-41,5
79_class-53,0
80_class-1,3
81_class-53,4
82_class-33,2
83_class-17,0
84_class-61,1
85_class-53,0
86_class-37,4
87_class-13,1
88_class-21,0
89_class-17,1
90_class-21,1
91_class-61,5
92_class-21,5
93_class-69,3
94_class-77,2
95_class-53,0
96_class-17,5
97_class-17,4
98_class-45,4
99_class-37,5
100_class-77,2
101_class-57,0
102_class-65,0
103_class-45,3
104_class-77,2
105_class-21,2
106_class-17,4
107_class-17,2
108_class-1,5
109_class-57,3
110_class-73,0
111_class-73,0
112_class-17,5
113_class-29,3
114_class-41,1
115_class-25,0
116_class-77,4
117_class-53,4
118_class-57,0
119_class-49,4
120_class-13,3
121_class-9,5
122_class-21,0
123_class-45,1
124_class-49,1
125_class-5,2
126_class-25,2
127_class-21,0
128_class-9,3
129_class-57,1
130_class-25,2
131_class-5,1
132_class-33,3
133_class-29,3
134_class-61,3
135_class-33,2
136_class-57,1
137_class-77,2
138_class-13,1
139_class-61,0
140_class-9,5
141_class-65,4
142_class-29,0
143_class-33,4
144_class-61,1
145_class-53,4
146_class-69,3
147_class-17,5
148_class-33,5
149_class-5,5
150_class-53,2
151_class-61,2
152_class-5,3
153_class-13,5
154_class-61,0
155_class-17,0
156_class-13,2
157_class-49,3
158_class-13,3
159_class-21,4
160_class-37,1
161_class-65,4
162_class-73,2
163_class-65,1
164_class-5,2
165_class-53,5
166_class-9,4
167_class-17,5
168_class-45,5
169_class-1,1
170_class-33,3
171_class-73,5
172_class-41,1
173_class-13,2
174_class-65,3
175_class-77,3
176_class-29,4
177_class-17,3
178_class-29,5
179_class-69,1
180_class-65,2
181_class-61,4
182_class-45,0
183_class-69,1
184_class-21,2
185_class-17,4
186_class-37,3
187_class-1,2
188_class-1,4
189_class-57,1
190_class-25,4
191_class-77,2
192_class-33,3
193_class-77,4
194_class-69,1
195_class-57,0
196_class-45,0
197_class-73,1
198_class-29,0
199_class-29,1
200_class-41,2
201_class-21,1
202_class-65,0
203_class-17,0
204_class-5,0
205_class-53,0
206_class-33,2
207_class-61,0
208_class-29,5
209_class-61,5
210_class-57,0
211_class-41,4
212_class-69,5
213_class-33,0
214_class-1,3
215_class-17,3
216_class-33,2
217_class-13,2
218_class-65,5
219_class-53,3
220_class-9,4
221_class-41,0
222_class-17,2
223_class-13,4
224_class-41,3
225_class-53,5
226_class-57,5
227_class-73,1
228_class-17,3
229_class-69,1
230_class-25,5
231_class-9,2
232_class-45,1
233_class-29,4
234_class-57,0
235_class-21,0
236_class-5,3
237_class-37,1
238_class-45,3
239_class-25,4
240_class-57,0
241_class-1,3
242_class-9,5
243_class-21,3
244_class-49,2
245_class-9,1
246_class-69,0
247_class-29,5
248_class-25,5
249_class-21,3
250_class-61,4
251_class-9,4
252_class-25,5
253_class-17,4
254_class-73,2
255_class-33,3
256_class-77,5
257_class-65,2
258_class-49,2
259_class-65,1
260_class-13,3
261_class-61,3
262_class-41,1
263_class-25,0
264_class-21,5
265_class-1,4
266_class-45,2
267_class-61,4
268_class-49,1
269_class-77,3
270_class-33,5
271_class-37,2
272_class-33,2
273_class-69,4
274_class-5,5
275_class-57,2
276_class-25,1
277_class-17,2
278_class-73,1
279_class-5,4
280_class-61,0
281_class-5,3
282_class-17,4
283_class-9,1
284_class-65,3
285_class-53,4
286_class-41,4
287_class-57,1
288_class-29,4
289_class-21,2
290_class-61,4
291_class-65,4
292_class-17,1
293_class-73,3
294_class-41,5
295_class-25,3
296_class-73,0
297_class-73,3
298_class-21,3
299_class-41,2
300_class-65,0
301_class-1,2
302_class-17,2
303_class-5,4
304_class-53,0
305_class-37,0
306_class-41,1
307_class-5,3
308_class-41,4
309_class-1,0
310_class-21,0
311_class-21,5
312_class-45,1
313_class-49,1
314_class-29,0
315_class-49,3
316_class-25,4
317_class-13,4
318_class-1,1
319_class-5,1
320_class-9,3
321_class-37,0
322_class-33,3
323_class-69,1
324_class-57,3
325_class-9,2
326_class-33,1
327_class-25,1
328_class-5,2
329_class-53,5
330_class-37,3
331_class-37,5
332_class-57,2
333_class-5,3
334_class-57,2
335_class-53,1
336_class-5,3
337_class-33,3
338_class-1,1
339_class-73,0
340_class-25,0
341_class-57,0
342_class-29,1
343_class-37,0
344_class-65,0
345_class-61,4
346_class-33,1
347_class-37,2
348_class-33,3
349_class-25,4
350_class-53,1
351_class-49,3
352_class-45,5
353_class-65,5
354_class-37,5
355_class-21,5
356_class-33,1
357_class-29,4
358_class-41,1
359_class-17,1
360_class-77,3
361_class-9,0
362_class-13,0
363_class-1,1
364_class-25,4
365_class-29,1
366_class-57,2
367_class-1,3
368_class-13,1
369_class-41,0
370_class-1,4
371_class-9,4
372_class-53,0
373_class-17,4
374_class-5,5
375_class-49,4
376_class-13,2
377_class-13,1
378_class-5,4
379_class-53,3
380_class-49,3
381_class-69,3
382_class-13,5
383_class-25,4
384_class-49,0
385_class-5,5
386_class-29,4
387_class-1,2
388_class-57,5
389_class-77,2
390_class-57,2
391_class-21,2
392_class-65,5
393_class-13,3
394_class-29,4
395_class-17,4
396_class-69,5
397_class-45,5
398_class-9,4
399_class-53,4
400_class-1,4
401_class-37,0
402_class-41,4
403_class-73,2
404_class-13,5
405_class-69,2
406_class-13,3
407_class-77,0
408_class-17,5
409_class-5,5
410_class-77,5
411_class-13,0
412_class-53,3
413_class-57,1
414_class-13,4
415_class-45,3
416_class-37,4
417_class-13,3
418_class-13,1
419_class-17,5
420_class-5,4
421_class-69,2
422_class-77,0
423_class-17,3
424_class-65,0
425_class-69,5
426_class-73,3
427_class-77,1
428_class-29,4
429_class-37,3
430_class-17,0
431_class-61,0
432_class-49,2
433_class-77,3
434_class-13,2
435_class-73,3
436_class-73,1
437_class-69,4
438_class-9,0
439_class-77,2
440_class-61,0
441_class-13,1
442_class-9,0
443_class-61,4
444_class-69,1
445_class-21,4
446_class-41,3
447_class-13,3
448_class-5,5
449_class-21,4
450_class-17,1
451_class-45,0
452_class-65,0
453_class-49,4
454_class-25,1
455_class-13,4
456_class-57,1
457_class-5,2
458_class-25,2
459_class-29,3
460_class-9,3
461_class-13,1
462_class-61,4
463_class-17,5
464_class-65,1
465_class-77,0
466_class-29,0
467_class-49,2
468_class-73,0
469_class-69,2
470_class-13,2
471_class-65,4
472_class-53,0
473_class-41,3
