obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
14_class-28,2,0,0,1,0.5436305403709412,0.4783416986465454,0.4783416986465454,0.5436305403709412,-0.0017650723457336426,-0.0017650723457336426
