obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
3_class-760,2,2,0,0,0.9633281826972961,0.9633281826972961,0.9642795920372009,0.9642795920372009,0.00017970800399780273,0.00017970800399780273
