obj_name,PRMAGIC_1_best_iter
0_class-18,5
1_class-18,3
2_class-16,2
3_class-19,3
4_class-17,2
5_class-19,4
6_class-18,3
7_class-18,4
8_class-17,2
9_class-16,3
10_class-17,4
11_class-16,5
12_class-17,3
13_class-19,4
14_class-15,4
15_class-15,1
16_class-19,5
17_class-17,4
18_class-17,5
19_class-17,3
20_class-16,1
21_class-19,5
22_class-19,2
23_class-16,0
24_class-17,4
25_class-19,1
26_class-19,3
27_class-19,1
28_class-17,3
29_class-15,4
30_class-15,2
31_class-17,3
32_class-17,2
33_class-18,0
34_class-16,4
35_class-16,1
36_class-18,1
37_class-17,2
38_class-19,3
39_class-17,3
40_class-15,2
41_class-18,4
42_class-15,1
43_class-17,2
44_class-18,2
45_class-16,4
46_class-18,4
47_class-18,5
48_class-19,3
49_class-19,2
50_class-15,5
51_class-18,0
52_class-18,5
53_class-19,3
54_class-15,3
55_class-18,2
56_class-15,4
57_class-16,5
58_class-16,5
59_class-18,4
60_class-18,4
61_class-15,2
62_class-15,2
63_class-16,1
64_class-17,3
65_class-19,1
66_class-17,1
67_class-16,3
68_class-18,3
69_class-18,3
70_class-19,0
71_class-16,3
72_class-18,4
73_class-18,3
74_class-19,2
75_class-19,0
76_class-17,1
77_class-16,5
78_class-15,0
79_class-15,3
80_class-18,0
81_class-17,1
82_class-19,5
83_class-17,3
84_class-18,0
85_class-19,4
86_class-17,3
87_class-15,1
88_class-17,3
89_class-17,1
90_class-16,0
91_class-15,2
92_class-19,1
93_class-17,3
94_class-19,3
95_class-17,4
96_class-17,2
97_class-17,3
98_class-15,5
99_class-19,3
100_class-17,1
101_class-17,1
102_class-15,4
103_class-17,3
104_class-18,2
105_class-15,1
106_class-15,5
107_class-15,2
108_class-19,3
109_class-15,5
110_class-15,0
111_class-15,1
112_class-19,5
113_class-16,0
114_class-19,4
115_class-18,4
116_class-17,0
117_class-19,0
118_class-19,5
119_class-18,3
120_class-15,4
121_class-15,4
122_class-17,5
123_class-17,0
124_class-19,4
125_class-17,2
126_class-18,3
127_class-19,5
128_class-18,0
129_class-16,2
130_class-15,5
131_class-17,0
132_class-18,3
133_class-16,3
134_class-19,4
135_class-16,0
136_class-19,0
137_class-19,0
138_class-15,0
139_class-15,1
140_class-19,0
141_class-19,5
142_class-19,0
143_class-18,3
144_class-16,1
145_class-15,4
146_class-18,0
147_class-19,2
148_class-16,0
149_class-18,3
150_class-18,0
151_class-18,0
152_class-17,4
153_class-16,5
154_class-16,0
155_class-19,0
156_class-16,4
157_class-16,3
158_class-19,3
159_class-17,4
