obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
7_class-760,0,0,0,0,0.8794507384300232,0.8794507384300232,0.8794507384300232,0.8803802132606506,0.0,0.0
