obj_name,original_iter,guarded_iter,original_fallback,guarded_fallback,original_miou,guarded_miou,baseline_miou,oracle_miou,original_gate_margin,guarded_gate_margin
10_class-1,2,2,0,0,0.7374383211135864,0.7374383211135864,0.7390428185462952,0.7982840538024902,5.7220458984375e-06,5.7220458984375e-06
