obj_name,PRMAGIC_1_best_iter
0_class-8,3
1_class-9,3
2_class-9,3
3_class-5,0
4_class-6,1
5_class-5,1
6_class-6,3
7_class-8,5
8_class-8,5
9_class-9,1
10_class-6,2
11_class-8,4
12_class-8,3
13_class-8,4
14_class-7,1
15_class-7,1
16_class-5,3
17_class-7,2
18_class-9,0
19_class-7,0
20_class-7,1
21_class-5,1
22_class-7,0
23_class-6,0
24_class-9,4
25_class-8,3
26_class-6,2
27_class-5,5
28_class-7,4
29_class-5,1
30_class-6,5
31_class-7,4
32_class-5,5
33_class-9,2
34_class-5,3
35_class-6,5
36_class-5,2
37_class-5,1
38_class-5,3
39_class-9,5
40_class-6,3
41_class-7,4
42_class-8,1
43_class-8,5
44_class-8,1
45_class-8,4
46_class-8,2
47_class-7,3
48_class-7,2
49_class-6,4
50_class-9,1
51_class-6,3
52_class-6,2
53_class-7,4
54_class-6,5
55_class-9,0
56_class-8,5
57_class-7,5
58_class-5,0
59_class-5,4
60_class-6,3
61_class-8,1
62_class-8,5
63_class-7,2
64_class-6,3
65_class-8,0
66_class-8,2
67_class-9,0
68_class-9,2
69_class-6,1
70_class-7,4
71_class-7,4
72_class-6,2
73_class-6,3
74_class-8,0
75_class-8,0
76_class-8,2
77_class-8,0
78_class-9,1
79_class-5,3
80_class-7,0
81_class-8,5
82_class-9,4
83_class-5,5
84_class-6,1
85_class-8,1
86_class-8,1
87_class-6,5
88_class-7,4
89_class-9,3
90_class-7,0
91_class-5,4
92_class-6,3
93_class-8,4
94_class-8,4
95_class-5,5
96_class-7,0
97_class-9,4
98_class-7,1
99_class-6,2
100_class-9,0
101_class-9,0
102_class-5,3
103_class-8,0
104_class-8,1
105_class-7,3
106_class-7,1
107_class-7,5
108_class-7,3
109_class-6,4
110_class-8,5
111_class-7,1
112_class-9,4
113_class-7,1
114_class-7,5
115_class-8,5
116_class-7,1
117_class-7,2
118_class-8,2
119_class-7,3
120_class-7,3
121_class-5,5
122_class-6,0
123_class-8,2
124_class-8,5
125_class-7,2
126_class-7,3
127_class-9,5
128_class-6,0
129_class-5,5
130_class-6,0
131_class-6,0
132_class-8,5
133_class-7,4
134_class-6,3
135_class-5,1
136_class-8,3
137_class-6,3
138_class-6,4
139_class-6,4
140_class-6,5
141_class-8,4
142_class-9,4
143_class-9,1
144_class-9,4
145_class-6,1
146_class-5,1
147_class-8,0
148_class-9,0
149_class-6,3
150_class-7,2
151_class-7,3
152_class-7,2
153_class-9,1
154_class-5,2
155_class-6,4
156_class-9,2
157_class-9,5
158_class-8,3
159_class-9,1
160_class-8,2
161_class-9,5
162_class-8,0
163_class-8,4
164_class-8,0
165_class-7,0
166_class-9,4
167_class-8,0
168_class-5,3
169_class-6,1
170_class-8,4
171_class-5,5
172_class-5,1
173_class-5,1
174_class-5,2
175_class-7,1
176_class-7,4
177_class-9,4
178_class-9,3
179_class-5,1
180_class-6,2
181_class-5,0
182_class-5,1
183_class-6,1
184_class-6,1
185_class-9,0
186_class-7,4
187_class-9,1
188_class-9,0
189_class-6,1
190_class-7,5
191_class-7,2
192_class-5,3
193_class-6,1
194_class-6,3
195_class-8,0
196_class-7,4
197_class-7,3
198_class-6,3
199_class-8,4
200_class-5,2
201_class-5,0
202_class-5,1
203_class-9,1
204_class-9,1
205_class-9,3
206_class-6,3
207_class-9,3
208_class-9,2
209_class-5,0
210_class-6,4
211_class-6,1
212_class-7,1
213_class-8,4
214_class-8,4
215_class-8,2
216_class-7,5
217_class-5,4
218_class-9,1
219_class-8,2
220_class-6,3
221_class-9,4
222_class-7,3
223_class-7,2
224_class-6,1
225_class-6,0
226_class-9,0
227_class-8,4
228_class-6,3
229_class-5,3
230_class-6,1
231_class-6,3
232_class-8,2
233_class-8,0
234_class-9,3
235_class-6,2
236_class-9,2
237_class-6,5
238_class-5,5
239_class-7,1
240_class-9,2
241_class-8,0
242_class-8,0
243_class-7,5
244_class-5,1
245_class-8,3
246_class-8,1
247_class-7,5
248_class-6,2
249_class-7,2
250_class-5,2
251_class-6,2
252_class-8,2
253_class-7,3
254_class-5,4
255_class-6,4
256_class-5,5
257_class-8,0
258_class-5,1
259_class-7,0
260_class-7,4
261_class-5,5
262_class-8,5
263_class-6,2
264_class-7,4
265_class-6,0
266_class-9,2
267_class-6,4
268_class-7,1
269_class-5,4
270_class-6,4
271_class-8,5
272_class-5,1
273_class-7,2
274_class-7,3
275_class-9,3
276_class-7,3
277_class-6,3
278_class-9,5
279_class-9,3
280_class-7,5
281_class-5,2
282_class-7,4
283_class-7,1
284_class-7,4
285_class-5,1
286_class-6,3
287_class-7,5
288_class-6,5
289_class-8,5
290_class-5,2
291_class-7,2
292_class-9,4
293_class-8,1
294_class-6,2
295_class-8,4
296_class-7,0
297_class-6,0
298_class-8,5
299_class-7,0
300_class-7,2
301_class-7,3
302_class-7,1
303_class-8,3
304_class-7,2
305_class-6,1
306_class-9,5
307_class-7,0
308_class-7,0
309_class-7,1
310_class-5,2
311_class-8,3
312_class-7,3
313_class-8,1
314_class-7,2
315_class-9,5
